Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2011,Buildings Insurance,Finance & Commercial Group - Commercial Directorate,CUSHMAN & WAKEFIELD LLP,1030299,35767.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2011,Buildings Insurance,Finance & Commercial Group - Commercial Directorate,CUSHMAN & WAKEFIELD LLP,1030300,1854.95
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2011,Buildings Insurance,Finance & Commercial Group - Commercial Directorate,CUSHMAN & WAKEFIELD LLP,1030301,2242.82
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2011,Buildings Insurance,Finance & Commercial Group - Commercial Directorate,CUSHMAN & WAKEFIELD LLP,1030302,29581.91
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Professional Training,Shareholder Executive - Shareholder Executive,DOD'S PARLIAMENTARY COMMUNICATIONS LTD (WESTMINSTER EXPLAINED),1030319,480
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Professional Training,Shareholder Executive - Shareholder Executive,DOD'S PARLIAMENTARY COMMUNICATIONS LTD (WESTMINSTER EXPLAINED),1030319,480
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Other Training Costs,Knowledge and Innovation Group - Government Office For Science,CHATHAM HOUSE ENTERPRISES LTD,1030337,80
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Other Training Costs,Knowledge and Innovation Group - Government Office For Science,CHATHAM HOUSE ENTERPRISES LTD,1030337,495
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Enforcement,Market and Frameworks Group - Labour Market,HM REVENUE & CUSTOMS,1030346,551891
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1030360,825.12
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Mobile Phones,Business & Skills Group - Advanced Manufacturing Services,BRITISH TELECOMMUNICATIONS plc (BT),1030363,114.41
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030373,314.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Other Staff Costs (Programme),"Legal, People & Communications Group - Communications Directorate",COI COMMUNICATIONS,1030374,6616
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Public Relations & Marketing Advice & Services,Business & Skills Group - Advanced Manufacturing Services,COI COMMUNICATIONS,1030376,5000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2011,Storage and Distribution,Finance & Commercial Group - Commercial Directorate,DRAGON FIRE & SECURITY SYSTEMS LTD,1030380,54.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030389,101.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030392,8.66
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030398,46.04
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030399,127.83
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030400,28290
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030401,499.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",CARPE-DATUM,1030402,2352
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030403,122.07
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",CARPE-DATUM,1030404,3028.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030405,731.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",CARPE-DATUM,1030406,3175.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030407,7313.37
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030408,4094.26
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030408,1376.42
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030409,110.34
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030410,4094.26
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030411,20025.47
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030412,702.42
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030413,954.05
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030414,182.62
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030415,6061.88
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1030418,1616
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030421,8.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030422,8.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030423,2082.14
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030424,8.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030425,797.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030426,1767.81
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030427,39
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1030428,530.45
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,PROFESSOR DAVID THOMAS,1030429,5767.55
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/07/2011,Air Fares  - Overseas (Programme),Knowledge and Innovation Group - Research Base,THE QUEENS UNIVERSITY OF BELFAST,1030430,7500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/07/2011,Air Fares  - Overseas (Programme),Knowledge and Innovation Group - Research Base,THE QUEENS UNIVERSITY OF BELFAST,1030430,114.24
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1030432,139603.51
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HM LAND REGISTRY,1030434,132
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1030435,-6814.73
