Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Science and Technology Laboratory,04/11/2011,Sub Contracted Work,Programme Office,QINETIQ LIMITED,,V - 9000137489 - 00121220,,"625,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Sub Contracted Research,Programme Office,MET OFFICE,,V - 9000137864 - 00121719,,"624,999.96"
Ministry of Defence,Ministry of Defence,29/11/2011,IT and communication services,Central TLB,LOGICA UK LIMITED,CF31 9AP,874348,IT Services -internal costs,"620,128.37"
Ministry of Defence,Ministry of Defence,18/11/2011,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,870597,Cost of food services,"616,681.61"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Professional Services,Operations,SELEX GALILEO LIMITED,,V - 9000137943 - 00121358,,"593,122.05"
Ministry of Defence,Ministry of Defence,28/11/2011,Purchase of inventory and services ,Defence Equipment & Support,A/S DAN-BUNKERING LTD,,2000013721,Spot bunker marine fuel consumed,"574,648.34"
Ministry of Defence,Ministry of Defence,14/11/2011,Design services and minor equipment purchases,Air Command,FBS LIMITED,RG24 8AG,867846,Equipment support non-project costs,"562,530.86"
Ministry of Defence,Ministry of Defence,18/11/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,OBERFINANZDIREKTION NIEDERSACHSEN,D 30169,5000066339,Fiscal asset under construction - capital in year addition,"548,830.43"
Ministry of Defence,Ministry of Defence,29/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,NAMSA,,5000067151,Equipment support non-project costs,"545,375.13"
Ministry of Defence,Ministry of Defence,11/11/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,867155,Fiscal asset under construction - capital in year addition,"544,836.87"
Ministry of Defence,Defence Science and Technology Laboratory,25/11/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000138136 - 00123092,,"542,887.29"
Ministry of Defence,Ministry of Defence,22/11/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,XOGRAPH HEALTHCARE LIMITED,GL8 8LD,871749,Fiscal asset under construction - capital in year addition,"538,861.20"
Ministry of Defence,Ministry of Defence,21/11/2011,Rent and rates,Defence Infrastructure Organisation ,ASCENSION ISLAND GOVERNMENT,ASCN 1ZZ,870739,Rent buildings - non civil estate property and married quarter property,"537,698.38"
Ministry of Defence,Ministry of Defence,16/11/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,868788,Fiscal asset under construction - capital in year addition,"531,727.87"
Ministry of Defence,Ministry of Defence,15/11/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,868569,Estate + facilities management services - accommodation inventory + service,"521,877.59"
Ministry of Defence,Ministry of Defence,21/11/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,871024,Estate core services charge,"520,233.80"
Ministry of Defence,Ministry of Defence,28/11/2011,Spend on Inventory - General,Defence Equipment & Support,ALLBATTERIES U.K. LIMITED,B90 4NZ,2000013723,Spend on Inventory - General,"516,088.39"
Ministry of Defence,Ministry of Defence,14/11/2011,Food and clothing,Defence Infrastructure Organisation ,AVENANCE PLC,SK11 6ET,867643,Cost of food services,"511,508.42"
Ministry of Defence,Ministry of Defence,02/11/2011,Fuel for military use,Land Forces,ARVAL UK LTD,SN5 6PE,863062,Oil and lubricants consumed excluding those from the inventory system,"508,857.46"
Ministry of Defence,Ministry of Defence,02/11/2011,Medical treatment & stores and welfare services,Central TLB,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,GU16 7UJ,863211,Medical health services,"495,881.55"
Ministry of Defence,Ministry of Defence,11/11/2011,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,867074,IT + communications asset - in year capital addition,"485,417.46"
Ministry of Defence,Ministry of Defence,29/11/2011,Development costs for military equipment,Defence Equipment & Support,MBDA UK LIMITED,SG1 2DA,874360,Intangible single use military equipment asset  - in year capital addition,"481,840.00"
Ministry of Defence,Ministry of Defence,17/11/2011,Externally delivered education and training,Land Forces,G4S FSI LIMITED,SM1 4LD,869569,External military training ,"477,574.65"
Ministry of Defence,Ministry of Defence,28/11/2011,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,874083,Utilities consumed - gas,"472,601.71"
Ministry of Defence,Ministry of Defence,04/11/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,864572,Equipment support non-project costs,"469,276.84"
Ministry of Defence,Ministry of Defence,23/11/2011,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,871794,Property dwellings private finance initiative - service concession arrangement service charge,"466,320.06"
Ministry of Defence,Ministry of Defence,29/11/2011,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,874571,Utilities consumed - electricity,"464,826.76"
Ministry of Defence,Ministry of Defence,29/11/2011,Fees for professional services,Defence Equipment & Support,ALIXPARTNERS LTD,W1K 6WE,874145,The provision of advice and assistance relating to the strategy of an organisation,"463,450.00"
Ministry of Defence,Ministry of Defence,03/11/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,864046,Equipment support non-project costs,"458,785.51"
Ministry of Defence,Ministry of Defence,17/11/2011,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,869936,Utilities consumed - electricity,"457,399.42"
Ministry of Defence,Ministry of Defence,03/11/2011,Spend on Inventory - General,Defence Equipment & Support,KARCHER (U.K.) LTD,OX16 1TB,863832,Spend on Inventory - General,"457,363.30"
Ministry of Defence,Ministry of Defence,09/11/2011,Fuel for military use,Land Forces,ARVAL UK LTD,SN5 6PE,865835,Oil and lubricants consumed excluding those from the inventory system,"453,607.99"
Ministry of Defence,Ministry of Defence,02/11/2011,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,863457,Utilities consumed - electricity,"450,147.18"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000137941 - 00121944,,"450,000.00"
Ministry of Defence,Ministry of Defence,17/11/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,869351,Fiscal asset under construction - capital in year addition,"447,087.60"
Ministry of Defence,Ministry of Defence,08/11/2011,Medical treatment & stores and welfare services,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,NW3 6AL,865441,Medical inventory and services excluding the inventory system,"445,200.00"
Ministry of Defence,Ministry of Defence,09/11/2011,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000065489,Works - estate management,"443,287.21"
Ministry of Defence,Ministry of Defence,22/11/2011,Rental of plant and machinery,Defence Equipment & Support,BARLOWORLD HANDLING LTD,WA3 3JD,871376,Plant + machinery private finance initiative - service concession arrangements service charge,"442,466.20"
Ministry of Defence,Ministry of Defence,25/11/2011,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,873542,Utilities consumed - gas,"442,426.65"
Ministry of Defence,Ministry of Defence,23/11/2011,Fuel for military use,Land Forces,ARVAL UK LTD,SN5 6PE,871793,Oil and lubricants consumed excluding those from the inventory system,"441,678.84"
Ministry of Defence,Ministry of Defence,11/11/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,COMPASS GROUP UK AND IRELAND LIMITED,B45 9PZ,867175,Equipment support non-project costs,"439,825.43"
Ministry of Defence,Ministry of Defence,18/11/2011,Research and development,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,B45 9PZ,870247,Feasibility studies covering concept/assessment phase costs,"434,735.60"
Ministry of Defence,Ministry of Defence,07/11/2011,Spend on Inventory - General,Defence Equipment & Support,AVON POLYMER PRODUCTS LTD,SN12 6NB,864724,Spend on Inventory - General,"429,829.92"
Ministry of Defence,Ministry of Defence,04/11/2011,Spend on Inventory - General,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,864575,Spend on Inventory - General,"429,283.16"
Ministry of Defence,Ministry of Defence,09/11/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,866120,Fiscal asset under construction - capital in year addition,"427,728.41"
Ministry of Defence,Defence Science and Technology Laboratory,11/11/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000137709 - 00119173,,"420,824.00"
Ministry of Defence,Ministry of Defence,16/11/2011,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,869160,Equipment support project costs,"416,862.39"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000137959 - 00123340,,"410,078.16"
Ministry of Defence,Ministry of Defence,10/11/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,866516,Transport other operating lease,"406,188.48"
Ministry of Defence,Ministry of Defence,07/11/2011,Fees for professional services,Defence Infrastructure Organisation ,VALUATION OFFICE AGENCY,B15 1NU,865257,Fees for professional services excluding legal fees,"405,000.00"
Ministry of Defence,Ministry of Defence,10/11/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,866578,Fiscal asset under construction - capital in year addition,"404,591.05"
Ministry of Defence,Ministry of Defence,21/11/2011,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,871267,Works - estate management,"403,045.04"
Ministry of Defence,Ministry of Defence,22/11/2011,Medical treatment & stores and welfare services,Central TLB,CHAS.A.BLATCHFORD & SONS LIMITED,RG22 4AH,871412,Medical health services,"402,670.86"
Ministry of Defence,Ministry of Defence,28/11/2011,Medical treatment & stores and welfare services,Central TLB,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,874097,Medical health services,"401,196.00"
Ministry of Defence,Defence Science and Technology Laboratory,25/11/2011,Sub Contracted Work,Programme Office,SELEX GALILEO LIMITED,,V - 9000138137 - 00121905,,"391,025.00"
Ministry of Defence,Ministry of Defence,15/11/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,VT FLAGSHIP LTD,PO6 4PR,868643,Fiscal asset under construction - capital in year addition,"387,216.00"
Ministry of Defence,Ministry of Defence,04/11/2011,Estates-Equipment/Works,Security Services Group,GEOQUIP LTD,,AP081112001,,"386,746.53"
Ministry of Defence,Ministry of Defence,04/11/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,864236,Transport other operating lease,"386,532.04"
Ministry of Defence,Ministry of Defence,29/11/2011,Medical treatment & stores and welfare services,Central TLB,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,874614,Medical health services,"383,986.00"
Ministry of Defence,Ministry of Defence,21/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,870861,Equipment support non-project costs,"382,017.70"
Ministry of Defence,Ministry of Defence,18/11/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,870597,Estate + facilities management services - accommodation inventory + service,"380,262.54"
Ministry of Defence,Ministry of Defence,11/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,PO31 8PF,867104,Equipment support non-project costs,"377,914.00"
Ministry of Defence,Ministry of Defence,17/11/2011,Property leases,Defence Infrastructure Organisation ,COVESEA LIMITED,EH2 2PJ,869485,Property dwellings private finance initiative - service concession arrangement service charge,"377,027.08"
Ministry of Defence,Ministry of Defence,24/11/2011,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,872959,Utilities consumed - gas,"376,115.77"
Ministry of Defence,Ministry of Defence,02/11/2011,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,GU21 6DB,863123,Information technology services,"375,104.16"
Ministry of Defence,Ministry of Defence,03/11/2011,Spend on Inventory - General,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,863860,Spend on Inventory - General,"373,684.82"
Ministry of Defence,Ministry of Defence,09/11/2011,Fees for professional services,Land Forces,G4S CARE AND JUSTICE SERVICES (UK) LIMITED,S81 7QF,866030,Fees for professional services excluding legal fees,"373,642.56"
Ministry of Defence,Ministry of Defence,25/11/2011,Food and clothing,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,873150,Cost of food services,"368,662.04"
Ministry of Defence,Ministry of Defence,16/11/2011,IT and communication services,Defence Equipment & Support,STERIA LIMITED,HP2 7AH,869206,Information technology services,"367,315.67"
Ministry of Defence,Ministry of Defence,07/11/2011,Estate management,Air Command,SERCO LIMITED,RG27 9UY,865177,Estate + facilities management services - accommodation inventory + service,"367,228.50"
Ministry of Defence,Ministry of Defence,24/11/2011,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,872909,Utilities consumed - electricity,"366,648.09"
Ministry of Defence,Ministry of Defence,03/11/2011,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS34 8YU,5000064793,Works services - excluding United States forces/NATO + married quarters,"362,104.40"
Ministry of Defence,Ministry of Defence,21/11/2011,Development costs for military equipment,Defence Equipment & Support,MBDA UK LIMITED,SG1 2DA,871011,Intangible single use military equipment asset  - in year capital addition,"358,980.32"
Ministry of Defence,Ministry of Defence,29/11/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,874556,Estate + facilities management services - accommodation inventory + service,"358,434.01"
