Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,26/10/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,C F ANDERSON & SON LIMITED,C06 1HD,117691,Consumption of general inventory,"1,996.01"
Ministry of Defence,Ministry of Defence,26/10/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Civilian short term detached duty,"1,989.54"
Ministry of Defence,Defence Support Group,19/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10180674,,"1,989.41"
Ministry of Defence,Defence Support Group,12/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10180151,,"1,976.98"
Ministry of Defence,Ministry of Defence,22/10/2012,Rent and rates,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,114833,Rent land - non civil estate property + married quarter property,"1,974.00"
Ministry of Defence,Ministry of Defence,03/10/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,105470,Plant + machinery operating lease,"1,960.18"
Ministry of Defence,Ministry of Defence,11/10/2012,IT and communication services,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,109723,Line + telephone rental including commercial charge for use of radio frequencies,"1,952.59"
Ministry of Defence,Ministry of Defence,17/10/2012,Payment of utilities,Joint Forces Command,GB OILS LIMITED,FK5 4RB,112742,Utilities consumed - heating oil,"1,951.60"
Ministry of Defence,Ministry of Defence,18/10/2012,Externally delivered education and training,Joint Forces Command,KINGS COLLEGE LONDON,SE1 8WA,113488,External military training ,"1,950.00"
Ministry of Defence,Ministry of Defence,05/10/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,107535,Cost of other material consumed,"1,949.70"
Ministry of Defence,Ministry of Defence,30/10/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,119485,Cost of other material consumed,"1,942.72"
Ministry of Defence,Ministry of Defence,17/10/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,"1,941.93"
Ministry of Defence,Ministry of Defence,04/10/2012,Purchase of inventory and services ,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,106162,Cost of other material consumed,"1,936.27"
Ministry of Defence,Ministry of Defence,03/10/2012,Fuel for military use,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,105420,Bulk aviation fuel consumed,"1,933.68"
Ministry of Defence,Ministry of Defence,19/10/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,114495,Movement of service personnel,"1,927.58"
Ministry of Defence,Ministry of Defence,16/10/2012,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,111905,Cost of clothing and textile services received,"1,923.84"
Ministry of Defence,Ministry of Defence,04/10/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,"1,920.38"
Ministry of Defence,Ministry of Defence,12/10/2012,Spend on Inventory - General,Air Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,110751,Spend on Inventory - General,"1,918.08"
Ministry of Defence,Ministry of Defence,18/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,MARSHALL SPECIALIST VEHICLES  LIMITED,CB5 8RX,113519,Equipment support non-project costs,"1,911.55"
Ministry of Defence,Ministry of Defence,23/10/2012,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,115726,Consumption of medical dental and veterinary inventory,"1,910.13"
Ministry of Defence,Ministry of Defence,12/10/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,111147,Cost of other material consumed,"1,909.53"
Ministry of Defence,Ministry of Defence,11/10/2012,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,109619,Transport other operating lease,"1,909.22"
Ministry of Defence,Defence Support Group,05/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10179724,,"1,909.20"
Ministry of Defence,Ministry of Defence,18/10/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,113312,Freight movement costs,"1,906.80"
Ministry of Defence,Ministry of Defence,31/10/2012,Medical treatment & stores and welfare services,Defence Infrastructure Organisation ,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,120477,Medical health services,"1,901.70"
Ministry of Defence,Ministry of Defence,03/10/2012,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,105470,Computer equipment costing below the capitalisation threshold,"1,897.71"
Ministry of Defence,Ministry of Defence,03/10/2012,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,105415,Equipment support non-project costs,"1,896.86"
Ministry of Defence,Ministry of Defence,23/10/2012,Research and development,Central TLB,QINETIQ LIMITED,PO12 2AG,115921,Research and development excluding defence science and technology laboratory,"1,895.22"
Ministry of Defence,Defence Support Group,19/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10180674,,"1,894.21"
Ministry of Defence,Ministry of Defence,09/10/2012,Spend on Inventory - General,Air Command,BUNZL UK LIMITED,KT19 8TY,108259,Spend on Inventory - General,"1,891.52"
Ministry of Defence,Ministry of Defence,31/10/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,120781,Cost of other material consumed,"1,885.25"
Ministry of Defence,Ministry of Defence,31/10/2012,"Transportation of personnel, freight and travel expenses",Air Command,PENTALVER TRANSPORT LTD,SO15 1AW,120626,Freight movement costs,"1,875.00"
Ministry of Defence,Ministry of Defence,29/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,118543,Equipment support project costs,"1,866.93"
Ministry of Defence,Ministry of Defence,22/10/2012,Payment of utilities,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,114833,Utilities consumed - gas,"1,861.56"
Ministry of Defence,Defence Support Group,26/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10181671,,"1,856.25"
Ministry of Defence,Defence Support Group,05/10/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10179804,,"1,850.38"
Ministry of Defence,Ministry of Defence,09/10/2012,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,108322,Freight movement costs,"1,847.71"
Ministry of Defence,Ministry of Defence,31/10/2012,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,120278,Consumption of engineering and technical inventory,"1,846.94"
Ministry of Defence,Ministry of Defence,11/10/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,109619,Equipment support non-project costs,"1,845.60"
Ministry of Defence,Ministry of Defence,29/10/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,118484,Cost of other material consumed,"1,839.37"
Ministry of Defence,Defence Support Group,26/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10181671,,"1,837.01"
Ministry of Defence,Ministry of Defence,24/10/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,116054,Consumption of medical dental and veterinary inventory,"1,835.55"
Ministry of Defence,Ministry of Defence,01/10/2012,"Transportation of personnel, freight and travel expenses",Air Command,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,104257,Freight movement costs,"1,833.65"
Ministry of Defence,Ministry of Defence,22/10/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,AGILITY LOGISTICS LIMITED,RG1 2LG,114686,Movement of service personnel,"1,831.79"
Ministry of Defence,Ministry of Defence,11/10/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,109570,Consumption of medical dental and veterinary inventory,"1,826.89"
Ministry of Defence,Ministry of Defence,09/10/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,108809,Cost of other material consumed,"1,822.46"
Ministry of Defence,Ministry of Defence,30/10/2012,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,PO6 3AE,119774,Fees for professional services excluding legal fees,"1,818.00"
Ministry of Defence,Ministry of Defence,12/10/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,110255,Cost of other material consumed,"1,814.41"
Ministry of Defence,Ministry of Defence,08/10/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,108169,Cost of other material consumed,"1,813.88"
Ministry of Defence,Ministry of Defence,23/10/2012,Estate management,Air Command,BABCOCK SUPPORT SERVICES LIMITED,BH23 6BS,115503,Estate + facilities management services - accommodation inventory + service,"1,813.65"
Ministry of Defence,Defence Support Group,12/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10180151,,"1,804.78"
Ministry of Defence,Ministry of Defence,15/10/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,111211,Cost of other material consumed,"1,783.50"
Ministry of Defence,Defence Support Group,19/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10180674,,"1,781.33"
Ministry of Defence,Ministry of Defence,17/10/2012,"Transportation of personnel, freight and travel expenses",Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,113013,Freight movement costs,"1,776.71"
Ministry of Defence,Ministry of Defence,08/10/2012,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,107597,Cost of other material consumed,"1,759.87"
Ministry of Defence,Ministry of Defence,11/10/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE GUETERSLOH GMBH,,5000085621,Utilities consumed - electricity,"1,743.02"
Ministry of Defence,Ministry of Defence,26/10/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,"1,742.19"
Ministry of Defence,Ministry of Defence,19/10/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,113833,Cost of other material consumed,"1,740.66"
Ministry of Defence,Defence Support Group,19/10/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10180674,,"1,739.95"
Ministry of Defence,Ministry of Defence,15/10/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,111211,Cost of other material consumed,"1,732.58"
Ministry of Defence,Ministry of Defence,05/10/2012,Fuel for military use,Air Command,QINETIQ LIMITED,PO12 2AG,107370,Aviation fuel casual uplift consumed,"1,730.63"
Ministry of Defence,Ministry of Defence,02/10/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Civilian short term detached duty,"1,730.14"
Ministry of Defence,Ministry of Defence,16/10/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,111931,Cost of other material consumed,"1,728.11"
Ministry of Defence,Ministry of Defence,04/10/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,"1,718.35"
Ministry of Defence,Ministry of Defence,18/10/2012,Medical treatment & stores and welfare services,Land Forces,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,113385,Recreational facilities costs in support of social work,"1,716.84"
Ministry of Defence,Ministry of Defence,10/10/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,108908,Plant + machinery operating lease,"1,710.26"
Ministry of Defence,Ministry of Defence,25/10/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,116757,Cost of other material consumed,"1,708.67"
Ministry of Defence,Ministry of Defence,30/10/2012,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,119518,Cost of other material consumed,"1,706.95"
Ministry of Defence,Ministry of Defence,10/10/2012,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,108908,Cost of claims/compensation and related expenses against MOD,"1,704.97"
Ministry of Defence,Ministry of Defence,15/10/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,111211,Cost of other material consumed,"1,701.79"
Ministry of Defence,Ministry of Defence,22/10/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,115446,Cost of other material consumed,"1,696.20"
Ministry of Defence,Ministry of Defence,23/10/2012,Estate management,Land Forces,ELLIOTT GROUP LTD,PE4 7AP,115692,Estate + facilities management services - accommodation inventory + service,"1,695.00"
Ministry of Defence,Ministry of Defence,05/10/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,"1,692.52"
Ministry of Defence,Ministry of Defence,04/10/2012,Payment of utilities,Air Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,106201,Utilities consumed - gas,"1,679.60"
Ministry of Defence,Ministry of Defence,19/10/2012,Estate management,Navy Command,SODEXO LTD,M50 0AL,114523,Estate + facilities management services - accommodation inventory + service,"1,674.87"
Ministry of Defence,Ministry of Defence,11/10/2012,Purchase of inventory and services ,Air Command,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,109795,Cost of other material consumed,"1,670.07"
Ministry of Defence,Ministry of Defence,12/10/2012,Fuel for military use,Central TLB,NATO SUPPORT AGENCY (NSPA),,5000085641,Spot bunker marine fuel consumed,"1,668.76"
Ministry of Defence,Ministry of Defence,31/10/2012,Externally delivered education and training,Air Command,NORTH EAST TILING TRAINING LLP,NE33 1RF,120590,External military training ,"1,666.67"
Ministry of Defence,Ministry of Defence,12/10/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,111147,Cost of other material consumed,"1,659.82"
Ministry of Defence,Ministry of Defence,03/10/2012,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,105470,Cost of other material consumed,"1,657.40"
Ministry of Defence,Ministry of Defence,03/10/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,105470,Cost of other material consumed,"1,656.65"
Ministry of Defence,Ministry of Defence,10/10/2012,Spend on Inventory - General,Defence Equipment & Support,J+S LTD,EX31 1LY,109156,Spend on Inventory - General,"1,656.00"
Ministry of Defence,Ministry of Defence,29/10/2012,Estate management,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,118851,Estate + facilities management services - accommodation inventory + service,"1,652.90"
Ministry of Defence,Ministry of Defence,02/10/2012,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,104877,Cost of other material consumed,"1,650.21"
