UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC16204,02-Nov-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"1,068.00",16204
MODGPC16205,02-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"2,750.40",16205
MODGPC16206,09-Nov-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"2,750.40",16206
MODGPC16207,07-Nov-11,Miscellaneous Industrial/Commercial, TESTING LABS (NON-MEDICAL),894.35,16207
MODGPC16208,07-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",720.02,16208
MODGPC16209,07-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",699.3,16209
MODGPC16210,07-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",606.34,16210
MODGPC16211,07-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",663.18,16211
MODGPC16212,02-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,504,16212
MODGPC16213,08-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,900,16213
MODGPC16214,02-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","11,994.60",16214
MODGPC16215,04-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,588,16215
MODGPC16216,10-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,588,16216
MODGPC16217,08-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,876,16217
MODGPC16218,11-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,700,16218
MODGPC16219,01-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,421.30",16219
MODGPC16220,08-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,959.33,16220
MODGPC16221,07-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"1,189.89",16221
MODGPC16222,01-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,600,16222
MODGPC16223,08-Nov-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,647.14,16223
MODGPC16224,03-Nov-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,657.6,16224
MODGPC16225,10-Nov-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,667.2,16225
MODGPC16226,11-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,684,16226
MODGPC16227,11-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,276.27",16227
MODGPC16228,02-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"2,353.50",16228
MODGPC16229,09-Nov-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"1,345.20",16229
MODGPC16230,10-Nov-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"1,498.89",16230
MODGPC16231,07-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"4,503.96",16231
MODGPC16232,04-Nov-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"1,162.80",16232
MODGPC16233,07-Nov-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"4,674.00",16233
MODGPC16234,01-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,544.74,16234
MODGPC16235,10-Nov-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,978.5,16235
MODGPC16236,04-Nov-11,Leisure Activities                 , BOAT DEALERS,648.6,16236
MODGPC16237,03-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,598.5,16237
MODGPC16238,04-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,"8,143.80",16238
MODGPC16239,04-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,218.60",16239
MODGPC16240,03-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",730.8,16240
MODGPC16241,02-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",583.18,16241
MODGPC16242,04-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"2,472.48",16242
MODGPC16243,09-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"2,613.60",16243
MODGPC16244,09-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,924,16244
MODGPC16245,10-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"1,422.00",16245
MODGPC16246,01-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,840,16246
MODGPC16247,03-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,150.00",16247
MODGPC16248,11-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,512.00",16248
MODGPC16249,11-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,150.00",16249
MODGPC16250,04-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,979.2,16250
MODGPC16251,07-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,520.2,16251
MODGPC16252,03-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,458.00",16252
MODGPC16253,03-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,599.9,16253
MODGPC16254,04-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,806.68,16254
MODGPC16255,04-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,806.68,16255
MODGPC16256,04-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,806.68,16256
MODGPC16257,04-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,672,16257
MODGPC16258,04-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,672,16258
MODGPC16259,06-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,672,16259
MODGPC16260,06-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,672,16260
MODGPC16261,06-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,672,16261
MODGPC16262,06-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,806.68,16262
MODGPC16263,06-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,806.68,16263
MODGPC16264,07-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,806.68,16264
MODGPC16265,07-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,806.68,16265
MODGPC16266,07-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,665.62,16266
MODGPC16267,10-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,672,16267
MODGPC16268,10-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"2,078.11",16268
MODGPC16269,10-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,672,16269
MODGPC16270,10-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,672,16270
MODGPC16271,10-Nov-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,672,16271
MODGPC16272,10-Nov-11,Cleaning Services and Supplies     , DRY CLEANERS,568.8,16272
MODGPC16273,08-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,532.8,16273
MODGPC16274,08-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,253.59",16274
MODGPC16275,03-Nov-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,629.64,16275
MODGPC16276,09-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,528,16276
MODGPC16277,10-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"10,000.00",16277
MODGPC16278,10-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"4,757.20",16278
MODGPC16279,10-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"10,000.00",16279
MODGPC16280,07-Nov-11,Building Services                  ," HEATING, PLUMBING, AIR COND",997.66,16280
MODGPC16281,11-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,535.72,16281
MODGPC16282,03-Nov-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,962.33,16282
MODGPC16283,02-Nov-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,529.25,16283
MODGPC16284,03-Nov-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,"3,499.20",16284
MODGPC16285,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,996.84,16285
MODGPC16286,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,996.84,16286
MODGPC16287,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,996.84,16287
MODGPC16288,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,996.84,16288
MODGPC16289,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,996.84,16289
MODGPC16290,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,996.84,16290
MODGPC16291,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,830.88,16291
MODGPC16292,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,830.88,16292
MODGPC16293,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,830.88,16293
MODGPC16294,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,830.88,16294
MODGPC16295,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,830.88,16295
MODGPC16296,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,757.92,16296
MODGPC16297,08-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,194.00",16297
MODGPC16298,02-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,825,16298
MODGPC16299,01-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,664.56,16299
MODGPC16300,01-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,938.52,16300
MODGPC16301,07-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,848.36,16301
MODGPC16302,07-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,875.93,16302
MODGPC16303,08-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,869.92,16303
MODGPC16304,08-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,957.78,16304
MODGPC16305,08-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,960.13,16305
MODGPC16306,08-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,774,16306
MODGPC16307,11-Nov-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,702.47,16307
MODGPC16308,09-Nov-11,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,585.98,16308
MODGPC16309,03-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,730.44,16309
MODGPC16310,04-Nov-11,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,523.67,16310
MODGPC16311,03-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,894.36,16311
MODGPC16312,01-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"6,504.18",16312
MODGPC16313,10-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,587.23,16313
MODGPC16314,01-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"2,403.00",16314
MODGPC16315,01-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,544.16",16315
MODGPC16316,02-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,578.64,16316
MODGPC16317,02-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,876.61,16317
MODGPC16318,01-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,569.89,16318
MODGPC16319,01-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,"5,000.00",16319
MODGPC16320,01-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,"3,769.20",16320
MODGPC16321,07-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,645,16321
MODGPC16322,04-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,"1,104.00",16322
MODGPC16323,07-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"3,195.00",16323
MODGPC16324,10-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,609.98,16324
MODGPC16325,09-Nov-11,Books and Periodicals              , BOOK STORES,"1,080.00",16325
MODGPC16326,11-Nov-11,Books and Periodicals              , NEWS DEALERS/NEWSSTANDS,"3,691.23",16326
MODGPC16327,10-Nov-11,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,802.66,16327
MODGPC16328,04-Nov-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,470.00",16328
MODGPC16329,04-Nov-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"2,400.00",16329
MODGPC16330,04-Nov-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,530.06,16330
MODGPC16331,03-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"5,100.00",16331
MODGPC16332,11-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,900,16332
MODGPC16333,02-Nov-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"3,000.00",16333
MODGPC16334,08-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,680.23",16334
MODGPC16335,03-Nov-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,950,16335
MODGPC16336,07-Nov-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,950,16336
MODGPC16337,08-Nov-11,Print and Advertising              , ADVERTISING SERVICES,"1,500.00",16337
MODGPC16338,10-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"3,695.69",16338
MODGPC16339,03-Nov-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"2,657.68",16339
MODGPC16340,08-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"4,360.80",16340
MODGPC16341,08-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"2,574.00",16341
MODGPC16342,01-Nov-11,Auto Rental                        ,Auto Rental                        ,"3,979.87",16342
MODGPC16343,04-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,838.8,16343
MODGPC16344,04-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,466.40",16344
MODGPC16345,04-Nov-11,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,930.24,16345
MODGPC16346,04-Nov-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,714,16346
MODGPC16347,04-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,638.04,16347
MODGPC16348,03-Nov-11,Leisure Activities                 , RECREATION SERVICES,529.2,16348
MODGPC16349,04-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,998.06,16349
MODGPC16350,08-Nov-11,Leisure Activities                 , BANDS/ORCHESTRAS/ENTERTAIN,520.38,16350
MODGPC16351,08-Nov-11,General Retail and Wholesale       , ELECTRONICS STORES,"1,266.00",16351
MODGPC16352,08-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,901.85,16352
MODGPC16353,11-Nov-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,750.9,16353
MODGPC16354,02-Nov-11,General Retail and Wholesale       , ELECTRONICS STORES,"3,344.00",16354
MODGPC16355,02-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"3,033.70",16355
MODGPC16356,01-Nov-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"1,997.88",16356
MODGPC16357,02-Nov-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"3,414.00",16357
MODGPC16358,02-Nov-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"3,280.80",16358
MODGPC16359,09-Nov-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"2,628.00",16359
MODGPC16360,01-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,881.77,16360
MODGPC16361,07-Nov-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,643.2,16361
MODGPC16362,08-Nov-11,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"7,455.60",16362
MODGPC16363,03-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,561.54",16363
MODGPC16364,04-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,683.86,16364
MODGPC16365,08-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,121.14",16365
MODGPC16366,10-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,303.47",16366
MODGPC16367,02-Nov-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"1,658.35",16367
MODGPC16368,08-Nov-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"1,642.37",16368
MODGPC16369,01-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"64,484.84",16369
MODGPC16370,10-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"42,787.33",16370
MODGPC16371,11-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,592.8,16371
MODGPC16372,07-Nov-11,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,647.4,16372
MODGPC16373,07-Nov-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"60,400.08",16373
MODGPC16374,01-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"1,901.16",16374
MODGPC16375,10-Nov-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"1,534.10",16375
MODGPC16376,09-Nov-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,564.96,16376
MODGPC16377,02-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"3,132.00",16377
MODGPC16378,09-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"2,100.00",16378
MODGPC16379,10-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,553.2,16379
MODGPC16380,11-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,783.3,16380
MODGPC16381,11-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,783.3,16381
MODGPC16382,08-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,775,16382
MODGPC16383,11-Nov-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,836.64,16383
MODGPC16384,07-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,577.37,16384
MODGPC16385,07-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,879.6,16385
MODGPC16386,07-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,582,16386
MODGPC16387,03-Nov-11,General Retail and Wholesale       , HARDWARE STORES,"6,880.20",16387
MODGPC16388,04-Nov-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,784.08,16388
MODGPC16389,01-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,699.25",16389
MODGPC16390,03-Nov-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,745.2,16390
MODGPC16391,03-Nov-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"1,407.60",16391
MODGPC16392,04-Nov-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"2,998.40",16392
MODGPC16393,07-Nov-11,General Retail and Wholesale       , SHOE STORES,830.4,16393
MODGPC16394,08-Nov-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"1,309.80",16394
MODGPC16395,10-Nov-11,General Retail and Wholesale       , HARDWARE STORES,"6,278.22",16395
MODGPC16396,10-Nov-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,738,16396
MODGPC16397,10-Nov-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"1,357.92",16397
MODGPC16398,10-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,552.01,16398
MODGPC16399,01-Nov-11,Mail and Courier Services          , POSTAGE STAMPS,780,16399
MODGPC16400,02-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,932.04,16400
MODGPC16401,03-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,508.2,16401
MODGPC16402,10-Nov-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"1,536.00",16402
MODGPC16403,08-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,669.4,16403
