Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044802,307.95, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044803,184.16, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044804,143.91, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044805,241.53, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044806,144.92, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044807,-564.00, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044808,297.44, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1044817,9473.92, -Standard Desktop Plus Services,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1044817,261.20, -Standard Desktop Plus Services,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1044823,1040.96, -Standard Desktop Plus Services,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1044823,9.00, -Standard Desktop Plus Services,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/02/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1044825,0.97, -Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1044827,0.14, -Standard Desktop Plus Services,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044855,2200.00, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044856,-1000.00, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044857,963.98, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044858,2596.72, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044859,692.04, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044860,41.11, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044861,21.15, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044862,9.98, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044863,544.42, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044863,0.20, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044864,162.18, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044866,105.73, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044867,109.59, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044868,838.94, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044869,527.63, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044871,1525.63, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044872,24.95, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044873,71.73, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044874,965.70, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044876,468.54, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044877,54.61, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044878,72.52, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044880,450.91, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044882,3006.10, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044883,223.46, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044886,244.61, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044887,81.59, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044889,2533.88, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044892,167.04, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044896,2992.98, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044897,168.93, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044899,1116.55, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044901,320.24, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1044902,973.70, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
