Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) 
FCO,FCO,27-Sep-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1055951,"81,539.25"
FCO,FCO,27-Sep-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1055951,"1,068,460.99"
FCO,FCO,27-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1055951,"1,388,037.88"
FCO,FCO,27-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1055951,-0.02
FCO,FCO,21-Sep-12,UKBA Visa Income Creditor Control,NON CASH & UNALLOCATED COSTS,HOME OFFICE,4002256,"125,873,246.00"
FCO,FCO,21-Sep-12,UKBA Visa Expenditure Debtor Control,NON CASH & UNALLOCATED COSTS,HOME OFFICE,4002256,"-40,545,914.00"
FCO,FCO,21-Sep-12,UKBA Visa Income Creditor Control,NON CASH & UNALLOCATED COSTS,HOME OFFICE,4002256,"1,372,676.00"
FCO,FCO,06-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,"4,098.80"
FCO,FCO,06-Sep-12,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,138.94
FCO,FCO,06-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,"1,270.24"
FCO,FCO,06-Sep-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,58.19
FCO,FCO,06-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,"4,196.33"
FCO,FCO,06-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,563.66
FCO,FCO,06-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,219.5
FCO,FCO,06-Sep-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,142.04
FCO,FCO,06-Sep-12,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,"1,829.56"
FCO,FCO,06-Sep-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,"2,357.65"
FCO,FCO,06-Sep-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,457.39
FCO,FCO,06-Sep-12,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,315.41
FCO,FCO,06-Sep-12,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,"4,241.43"
FCO,FCO,06-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,"4,767.10"
FCO,FCO,06-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,214.54
FCO,FCO,06-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11932,"5,720.28"
FCO,FCO,18-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"3,465.57"
FCO,FCO,18-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"2,543.94"
FCO,FCO,18-Sep-12,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,282.33
FCO,FCO,18-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,686.38
FCO,FCO,18-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,986.93
FCO,FCO,18-Sep-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,497.25
FCO,FCO,18-Sep-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,252.83
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"4,015.57"
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,396.07
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"11,113.23"
FCO,FCO,18-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,67.96
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,361.78
FCO,FCO,18-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,125.51
FCO,FCO,18-Sep-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,375.52
FCO,FCO,18-Sep-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,282.69
FCO,FCO,18-Sep-12,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"6,899.95"
FCO,FCO,18-Sep-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"4,924.57"
FCO,FCO,18-Sep-12,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"7,549.43"
FCO,FCO,18-Sep-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"5,915.43"
FCO,FCO,18-Sep-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"1,724.99"
FCO,FCO,18-Sep-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"1,887.36"
FCO,FCO,18-Sep-12,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"1,032.35"
FCO,FCO,18-Sep-12,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,163.47
FCO,FCO,18-Sep-12,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,729.94
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"5,338.29"
FCO,FCO,18-Sep-12,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"12,736.94"
FCO,FCO,18-Sep-12,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,193.03
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11985,"6,662.50"
FCO,FCO,18-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,"4,098.80"
FCO,FCO,18-Sep-12,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,138.94
FCO,FCO,18-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,"1,270.24"
FCO,FCO,18-Sep-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,20.84
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,"4,196.33"
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,205.14
FCO,FCO,18-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,154.61
FCO,FCO,18-Sep-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,142.04
FCO,FCO,18-Sep-12,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,"1,829.56"
FCO,FCO,18-Sep-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,"2,357.65"
FCO,FCO,18-Sep-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,457.39
FCO,FCO,18-Sep-12,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,315.41
FCO,FCO,18-Sep-12,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,"4,241.43"
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,"4,670.76"
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,181.97
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,942.72
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,31.96
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,292.16
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,4.79
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,965.16
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,47.18
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,35.56
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,32.67
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,420.8
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,542.26
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,105.2
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,72.54
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,975.53
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,"1,074.28"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11989,41.85
FCO,FCO,18-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"3,842.75"
FCO,FCO,18-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"2,244.10"
FCO,FCO,18-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"4,115.42"
FCO,FCO,18-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"8,001.85"
FCO,FCO,18-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"6,505.40"
FCO,FCO,18-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,510.02
FCO,FCO,18-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"3,322.34"
FCO,FCO,18-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,086.56"
FCO,FCO,18-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"2,779.69"
FCO,FCO,18-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"2,373.10"
FCO,FCO,18-Sep-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,958.59
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"12,702.70"
FCO,FCO,18-Sep-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,352.63
FCO,FCO,18-Sep-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,178.03
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,357.03
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"5,165.88"
FCO,FCO,18-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,10.66
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"2,881.99"
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"10,478.45"
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,74.43
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,388.29
FCO,FCO,18-Sep-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,629.67
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,215.72
FCO,FCO,18-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,100.37
FCO,FCO,18-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,113.82
FCO,FCO,18-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,391.99
FCO,FCO,18-Sep-12,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,119.89"
FCO,FCO,18-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,450.21
FCO,FCO,18-Sep-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,17.14
FCO,FCO,18-Sep-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,17.14
FCO,FCO,18-Sep-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,482.65
FCO,FCO,18-Sep-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,150.8
FCO,FCO,18-Sep-12,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"5,125.51"
FCO,FCO,18-Sep-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,79.66
FCO,FCO,18-Sep-12,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"3,248.44"
FCO,FCO,18-Sep-12,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"4,113.89"
FCO,FCO,18-Sep-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"3,103.70"
FCO,FCO,18-Sep-12,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"33,400.69"
FCO,FCO,18-Sep-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"4,010.16"
FCO,FCO,18-Sep-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"2,245.06"
FCO,FCO,18-Sep-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,257.78"
FCO,FCO,18-Sep-12,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"4,768.34"
FCO,FCO,18-Sep-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,812.11
FCO,FCO,18-Sep-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,028.47"
FCO,FCO,18-Sep-12,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,591.65
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"7,409.55"
FCO,FCO,18-Sep-12,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,215.21
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,178.03
FCO,FCO,18-Sep-12,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,128.37
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,919.37
FCO,FCO,18-Sep-12,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"10,048.18"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,864.23
FCO,FCO,18-Sep-12,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"6,514.88"
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"9,309.51"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,498.35
FCO,FCO,18-Sep-12,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"3,049.99"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,301.08"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,74.98
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"3,991.31"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,426.38
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,15.63
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,217.31
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,96.9
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,23.9
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,191.72
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,033.17"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,67
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,3.6
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,16.73
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,547.58
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,77.66
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,40.99
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,78.4
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"7,014.15"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,85.54
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,001.35"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,96.53
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,28.65
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,649.68
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,556.01"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,37.39
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,802.03
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,781.64
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,426.56
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,162.42
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,43.04
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,195.41
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"2,009.63"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,24.39
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,861.90"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,"1,237.83"
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,579.5
FCO,FCO,18-Sep-12,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003810,758.35
FCO,FCO,05-Sep-12,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1054279,"87,148.42"
FCO,FCO,05-Sep-12,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1054279,"54,015.50"
FCO,FCO,05-Sep-12,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1054279,"5,832.00"
FCO,FCO,05-Sep-12,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1054279,"9,288.00"
FCO,FCO,05-Sep-12,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1054279,"8,910.00"
FCO,FCO,05-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1054279,"28,232.78"
FCO,FCO,05-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1054279,"1,166.40"
FCO,FCO,05-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1054279,"3,639.60"
FCO,FCO,18-Sep-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"125,390.29"
FCO,FCO,18-Sep-12,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"86,343.83"
FCO,FCO,18-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1055192,"17,268.77"
FCO,FCO,18-Sep-12,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"2,560.17"
FCO,FCO,18-Sep-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"49,455.71"
FCO,FCO,18-Sep-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"8,584.86"
FCO,FCO,18-Sep-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"149,991.61"
FCO,FCO,18-Sep-12,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"2,705.04"
FCO,FCO,18-Sep-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"6,526.71"
FCO,FCO,18-Sep-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"45,282.10"
FCO,FCO,18-Sep-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"4,973.44"
FCO,FCO,18-Sep-12,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"2,821.89"
FCO,FCO,18-Sep-12,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"11,304.70"
FCO,FCO,18-Sep-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"53,043.63"
FCO,FCO,18-Sep-12,Interim Helpdesk,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1055192,"42,489.61"
FCO,FCO,18-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1055192,"25,078.06"
FCO,FCO,18-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1055192,512.03
FCO,FCO,18-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1055192,"9,891.14"
FCO,FCO,18-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1055192,"1,716.97"
FCO,FCO,18-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1055192,"29,998.32"
FCO,FCO,18-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1055192,541.01
FCO,FCO,18-Sep-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1055192,"1,305.34"
