Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Taxis Overseas,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1063918,19.5, - Taxis Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1063929,996.56, - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1063930,329.04, - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1063931,635.07, - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1063934,239.28, - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/4/2012,Other Training Costs,Office of Manpower Economics - Office of Manpower Economics,THOMSON REUTERS (PROFESSIONAL) UK LTD T/A SWEET & MAXWELL,1063941,972, - Other Training Costs,SP10 9AF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1063949,454937.42, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1063949,71302.61, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1063949,45400.29, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1063949,38219.06, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1063949,20752.42, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/4/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,ZZZZUNIVERSITY OF KENT,1063951,6000, - Research & Development Expenditure (Programme),CT2 7NZ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/5/2012,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,COLLIER & MADGE PLC (ALLSOP COMMERCIAL MANAGEMENT LTD),1063953,29239.5, - Accommodation Rentals (Programme),W1H 7AL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,LOGICA UK LTD,1063958,53148.28, - ICT Business Specific Application Services,CF31 9AP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Computer Equipment - Clearing,Finance & Commercial Group - Commercial Directorate,LOGICA UK LTD,1063960,12449.75, - Computer Equipment - Clearing,CF31 9AP,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/4/2012,Mobile Phones,Market Frameworks - Consumer and Competition Policy,VODAFONE LTD,1063964,32.7, - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/3/2012,Grant in Aid - Current -Other,Market Frameworks - Labour Market,ACAS,1063972,4350000, - Grant in Aid - Current -Other,NW1 3JJ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/6/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,E CRIME SOLUTIONS LTD,1063982,2433.6, - Criminal Law and Prosecution Work,WA7 4QX,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/3/2012,Grant in Aid - Current -Other,Business & Skills Group - Further Education & Skills Investment,SKILLS FUNDING AGENCY,1063989,387014000, - Grant in Aid - Current -Other,CV1 2WT,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/6/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1064029,279.23, - Standard Desktop Plus Services,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/5/2012,Other Accommodation Charges,"People, Communications and Effectiveness Group - Human Resources",IDS SECURITY SYSTEMS LTD,1064032,72, - Other Accommodation Charges,CF3 2EW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/7/2012,Accrual - Transfer in RDA's,Market Frameworks - RDA Transition and Closures,E-ON UK ENERGY SERVICES LTD,1064033,3722.15, - Accrual - Transfer in RDA's,CV4 8LG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Hire of Reprographic Equipment,"People, Communications and Effectiveness Group - Human Resources",CANON (UK) LTD,1064049,77.63, - Hire of Reprographic Equipment,RH2 8BF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/7/2012,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1064055,36.4, - Accommodation Rentals,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/11/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1064067,942.75, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/7/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1064068,13206.82, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/7/2012,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADDISON LEE plc,1064077,-25, - Car Hire and Leasing,NW1 3ER,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADDISON LEE plc,1064077,-25, - Car Hire and Leasing,NW1 3ER,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/11/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1064091,236.06, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/3/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,E CRIME SOLUTIONS LTD,1064098,1497.6, - Criminal Law and Prosecution Work,WA7 4QX,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/5/2012,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1064100,382.46, - Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/10/2012,Catering Services,Market Frameworks - Consumer and Competition Policy,COMPETITION SERVICE,1064108,75, - Catering Services,WC1A 2EB,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/4/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,ALBERTO CORSIN JIMENEZ,1064110,249, - Research & Development Expenditure (Programme),28002,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/7/2012,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1064111,407.39, - Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/3/2012,Professional Subscriptions,Knowledge & Innovation Group - Research Base,CHARTERED MANAGEMENT INSTITUTE,1064112,150, - Professional Subscriptions,NN17 1TT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/5/2012,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1064117,44000, - Accommodation Rentals,G2 6UA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/5/2012,Service Charges,Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1064117,4262.5, - Service Charges,G2 6UA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/10/2012,Accrual - Transfer in RDA's,Market Frameworks - RDA Transition and Closures,MILLS & REEVE LLP,1064118,3938.4, - Accrual - Transfer in RDA's,CB2 1PH,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/10/2012,Accrual - Transfer in RDA's,Market Frameworks - RDA Transition and Closures,MILLS & REEVE LLP,1064119,8664.24, - Accrual - Transfer in RDA's,CB2 1PH,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/6/2012,Courier Services,Office of Manpower Economics - Office of Manpower Economics,COMPETITION COMMISSION,1064154,61.37, - Courier Services,WC1B 4AD,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/6/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,M & L DOCUMENT DESTRUCTION & RECYCLING LTD,1064155,60, - Refuse Disposals,TS18 2LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/6/2012,Courier Services,Office of Manpower Economics - Office of Manpower Economics,COMPETITION COMMISSION,1064156,34.46, - Courier Services,WC1B 4AD,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/4/2012,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,ROSPA ENTERPRISES LTD,1064158,20000, - Grants - Current - Other,B15 1RP,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/19/2012,Police Negotiating Board Funding,Office of Manpower Economics - Office of Manpower Economics,COMPETITION COMMISSION,1064159,1058.7, - Police Negotiating Board Funding,WC1B 4AD,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/3/2012,Technical Advice / Services & Support,Shareholder Executive - Shareholder Executive,SLAUGHTER AND MAY,1064175,160374.85, - Technical Advice / Services & Support,EC1Y 8YY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/3/2012,Transfer In Creditors from RDA,Market Frameworks - RDA Transition and Closures,BAGNALL & MORRIS WASTE SERVICES LTD,1064180,33.54, - Transfer In Creditors from RDA,CH62 4SQ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/3/2012,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",MICHAEL HANSON,1064182,3772.8, - Technical Programme Support Services,WF9 2WB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/3/2012,Transfer In Creditors from RDA,Market Frameworks - RDA Transition and Closures,BAGNALL & MORRIS WASTE SERVICES LTD,1064183,616.62, - Transfer In Creditors from RDA,CH62 4SQ,EXT,,,Programme
