Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Leadership & People Management Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",BPP LEARNING MEDIA LTD,1010804,"4,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,BRADFORD COLLEGE,1012848,"60,222.82"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,BRADFORD COLLEGE,1012848,"143,192.98"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,BRADFORD COLLEGE,1010612,"165,224.52"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2010,Independent Experts,Business Group - Advanced Manufacturing Industries,BRIAN JONES,1010938,"2,464.92"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1010643,"19,932.53"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1010643,"20,916.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1010643,"20,916.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1011998,"136,328.70"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Electricity (Programme),Finance & Commercial Group - Information and Workplace Strategies,BRITISH ENERGY DIRECT LTD,1012287,"15,672.69"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Electricity (Programme),Finance & Commercial Group - Information and Workplace Strategies,BRITISH GAS BUSINESS SERVICES LTD,1012273,561.42
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Electricity (Programme),Finance & Commercial Group - Information and Workplace Strategies,BRITISH GAS BUSINESS SERVICES LTD,1012415,566.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Electricity (Programme),Finance & Commercial Group - Information and Workplace Strategies,BRITISH GAS BUSINESS SERVICES LTD,1012413,803.89
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Electricity (Programme),Finance & Commercial Group - Information and Workplace Strategies,BRITISH GAS BUSINESS SERVICES LTD,1012276,996.39
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Gas (Programme),Finance & Commercial Group - Information and Workplace Strategies,BRITISH GAS BUSINESS SERVICES LTD,1013018,"2,101.10"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,BRITISH SCIENCE ASSOCIATION (THE BRITISH ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE),1011948,"40,000.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,BRITISH SCIENCE ASSOCIATION (THE BRITISH ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE),1011948,"68,447.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2010,IT Software Licences,"Legal, People & Communications Group - Priority Projects Drectorate",BRITISH STANDARDS INSTITUTION (BSI),864867,-742.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Grants - Non Statutory - Current - Other,"Innovation, Enterprise & Better Regulation Executive - Innovation",BRITISH STANDARDS INSTITUTION (BSI),1011481,"3,410.43"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2010,Grants - Statutory - Current - Other,Business Group - Advanced Manufacturing Industries,BRITISH STANDARDS INSTITUTION (BSI),1012375,"8,518.75"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Grants - Non Statutory - Current - Other,"Innovation, Enterprise & Better Regulation Executive - Innovation",BRITISH STANDARDS INSTITUTION (BSI),1010639,"52,166.66"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Grants - Statutory - Current - Other,"Innovation, Enterprise & Better Regulation Executive - Innovation",BRITISH STANDARDS INSTITUTION (BSI),1011484,"186,126.66"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Grants - Non Statutory - Current - Other,"Innovation, Enterprise & Better Regulation Executive - Innovation",BRITISH STANDARDS INSTITUTION (BSI),1010637,"230,222.22"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Telecommunications,Finance & Commercial Group - Information and Workplace Strategies,BRITISH TELECOMMUNICATIONS plc (BT),1012466,"2,358.39"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary - Employment Relations,BROADCASTING ENTERTAINMENT CINEMATOGRAPH AND THEATRE UNION (BECTU),1011928,"25,840.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1012990,513.77
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),"Innovation, Enterprise & Better Regulation Executive - Enterprise Directorate",BROOK STREET (UK) LTD,1010925,538.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2010,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1010899,558.91
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1012989,615.88
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1010724,635.21
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1012429,695.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1011177,709.94
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1012450,709.94
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Hire of Agency Staff (NDPB use only),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1011176,709.94
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1013000,719.28
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1010723,723.94
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1011840,737.96
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1011922,737.96
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Hire of Agency Staff (NDPB use only),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1011831,737.96
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/11/2010,Hire of Agency Staff (NDPB use only),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1012495,737.96
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1011194,751.96
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Hire of Agency Staff (NDPB use only),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1010725,765.98
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/11/2010,Hire of Agency Staff (NDPB use only),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1012979,765.98
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",BROOK STREET (UK) LTD,1012436,778.24
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,BROOK STREET (UK) LTD,1010727,806.24
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,BROOK STREET (UK) LTD,1011196,806.24
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,BROOK STREET (UK) LTD,1011842,806.24
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Information and Workplace Strategies,BROOK STREET (UK) LTD,1012448,806.24
