Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,22/09/2011,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,847245,Utilities consumed - electricity,865495.97
Ministry of Defence,Ministry of Defence,05/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,MBDA UK LIMITED,SG1 2DA,839482,Equipment support non-project costs,841567.07
Ministry of Defence,Ministry of Defence,26/09/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,THALES AIR DEFENCE LIMITED,BT6 9HB,33466,Single use military equipment asset under construction - capital in year addition,840000
Ministry of Defence,Ministry of Defence,29/09/2011,Transport hire charges,Land Forces,RYDER DEUTSCHLAND GMBH,,5000063260,Transport other operating lease,838636.7
Ministry of Defence,Ministry of Defence,16/09/2011,General services and support,Defence Equipment & Support,ASCENT FLIGHT TRAINING  (MANAGEMENT) LIMITED,BS34 8JH,844569,Defence equipment private finance initiative - service concession arrangement service charge,838452
Ministry of Defence,Ministry of Defence,22/09/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,A&P GROUP LIMITED,NE31 1SP,846749,Fiscal asset under construction - capital in year addition,836425.28
Ministry of Defence,Ministry of Defence,20/09/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,846042,Estate + facilities management services - accommodation inventory + service,826131.15
Ministry of Defence,Ministry of Defence,09/09/2011,General services and support,Land Forces,FBS LIMITED,RG24 8AG,841993,Defence equipment private finance initiative - service concession arrangement service charge,810662.45
Ministry of Defence,Ministry of Defence,05/09/2011,General services and support,Defence Equipment & Support,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,CB5 8RX,839479,Defence equipment CLS/IOS service charge,799505.4
Ministry of Defence,Ministry of Defence,05/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,CM1 1QW,839235,Equipment support non-project costs,782868.37
Ministry of Defence,Ministry of Defence,28/09/2011,IT and communication services,Central TLB,LOGICA UK LIMITED,CF31 9AP,849236,IT Services -internal costs,780933.87
Ministry of Defence,Defence Science and Technology Laboratory,30/09/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000136457 - 00118801,,774828.66
Ministry of Defence,Defence Science and Technology Laboratory,30/09/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000136457 - 00118801,,774828.66
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000135907 - 00116763,,766967.9
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000135907 - 00116763,,766967.9
Ministry of Defence,Ministry of Defence,28/09/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,849131,Fiscal asset under construction - capital in year addition,757759.2
Ministry of Defence,Ministry of Defence,16/09/2011,Administration,Air Command,VT FLAGSHIP LTD,PO6 4PR,845110,General administration,754256
Ministry of Defence,Ministry of Defence,21/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,EUROCOPTER,,5000062644,Equipment support project costs,746810.53
Ministry of Defence,Ministry of Defence,09/09/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,841927,Fiscal asset under construction - capital in year addition,743321
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000135937 - 00115933,,740161.98
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000135937 - 00115933,,740161.98
Ministry of Defence,Ministry of Defence,16/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,POLAR SHIP INVEST II AS,N5809,3000005930,Equipment support non-project costs,738050
Ministry of Defence,Ministry of Defence,20/09/2011,Rental of plant and machinery,Defence Equipment & Support,BARLOWORLD HANDLING LTD,WA3 3JD,845740,Plant + machinery private finance initiative - service concession arrangements service charge,736117.03
Ministry of Defence,Ministry of Defence,13/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,843042,Equipment support non-project costs,732759.6
Ministry of Defence,Ministry of Defence,15/09/2011,Fees for professional services,Central TLB,LOGICA UK LIMITED,CF31 9AP,844237,Fees for professional services excluding legal fees,728782.9
Ministry of Defence,Ministry of Defence,30/09/2011,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,GU21 6DB,850269,Information technology services,720310.24
Ministry of Defence,Ministry of Defence,02/09/2011,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,839095,Works - estate management,716859.46
Ministry of Defence,Ministry of Defence,13/09/2011,Rent and rates,Defence Infrastructure Organisation ,WILTSHIRE COUNCIL,BA14 4DS,843423,Rent buildings - non civil estate property and married quarter property,716098.31
Ministry of Defence,Ministry of Defence,21/09/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,846250,Fiscal asset under construction - capital in year addition,715976.36
Ministry of Defence,Ministry of Defence,29/09/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER ESTATE SOLUTIONS LIMITED,KY11 2BL,850144,Fiscal asset under construction - capital in year addition,715507.2
Ministry of Defence,Ministry of Defence,19/09/2011,Development costs for military equipment,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE21 7XX,845587,Intangible single use military equipment asset  - in year capital addition,714680.37
Ministry of Defence,Ministry of Defence,12/09/2011,Estate management,Air Command,VT FLAGSHIP LTD,PO6 4PR,842912,Estate + facilities management services - accommodation inventory + service,714409.31
Ministry of Defence,Ministry of Defence,29/09/2011,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,THALES UNDERWATER SYSTEMS LIMITED,BA8 0DH,850109,Capital spares engineering and technical inventory single use military equip capital in year addition,712206.12
Ministry of Defence,Ministry of Defence,19/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,845269,Equipment support non-project costs,693484.14
Ministry of Defence,Ministry of Defence,20/09/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,845726,Transport other operating lease,691920.47
Ministry of Defence,Ministry of Defence,20/09/2011,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS34 8YU,845877,Works - estate management,686971.57
Ministry of Defence,Ministry of Defence,12/09/2011,Grants to NDPBs,Navy Command,SEA CADET CORPS,SE1 7JF,842831,Operating costs grant in aid to the royal navy marine society and sea cadets.,684362
Ministry of Defence,Ministry of Defence,05/09/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,839715,Utilities consumed - electricity,681778.99
Ministry of Defence,Ministry of Defence,16/09/2011,Property leases,Navy Command,FLAGSHIP FIRE FIGHTING TRAINING LIMITED.,PO6 4PR,844739,Property non dwellings private finance initiative - service concession arrangement service charge,679324.86
Ministry of Defence,Ministry of Defence,07/09/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,A&P GROUP LIMITED,NE31 1SP,840811,Fiscal asset under construction - capital in year addition,677660.45
Ministry of Defence,Ministry of Defence,09/09/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,FUJITSU SERVICES LIMITED,TW18 3BF,842003,Fiscal asset under construction - capital in year addition,675935
Ministry of Defence,Ministry of Defence,08/09/2011,Estate management,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,841429,Works - estate management,669872.54
Ministry of Defence,Ministry of Defence,16/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,844679,Equipment support non-project costs,669577.22
Ministry of Defence,Ministry of Defence,21/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,846579,Equipment support project costs,660147
Ministry of Defence,Ministry of Defence,16/09/2011,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,845046,Utilities consumed - electricity,652688.77
Ministry of Defence,Ministry of Defence,01/09/2011,Estate management,Air Command,SERCO LIMITED,RG27 9UY,838658,Estate + facilities management services - accommodation inventory + service,641165.11
Ministry of Defence,Ministry of Defence,28/09/2011,Development costs for military equipment,Defence Equipment & Support,LOGICA UK LIMITED,CF31 9AP,849236,Intangible fiscal asset  - in year capital addition,637941
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,IT Hardware,Infrastructure,STERIA LIMITED,,V - 9000135907 - 00116762,,636746
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,IT Hardware,Infrastructure,STERIA LIMITED,,V - 9000135907 - 00116762,,636746
Ministry of Defence,Ministry of Defence,12/09/2011,Medical treatment & stores and welfare services,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,,5000062268,Medical health services,625999.16
Ministry of Defence,Ministry of Defence,21/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS MARITIME LIMITED,PO1 3AQ,846156,Equipment support non-project costs,622692.94
Ministry of Defence,Ministry of Defence,12/09/2011,Transport hire charges,Defence Equipment & Support,SMIT INTERNATIONAL (SCOTLAND) LTD,BS1 6SE,842838,Transport other private finance initiative - service concession arrangement service charge,621344.54
Ministry of Defence,Ministry of Defence,16/09/2011,Purchase of buildings and military equipment ,Navy Command,VT FLAGSHIP LTD,PO6 4PR,845110,Fiscal asset under construction - capital in year addition,613995.6
Ministry of Defence,Ministry of Defence,01/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,MBDA UK LIMITED,SG1 2DA,838499,Equipment support non-project costs,607850
Ministry of Defence,Ministry of Defence,15/09/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,PRIDE (SERP) LTD,GU11 2ER,844370,Fiscal asset under construction - capital in year addition,606382.07
Ministry of Defence,Ministry of Defence,01/09/2011,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,838433,Estate + facilities management services - accommodation inventory + service,604556.17
Ministry of Defence,Ministry of Defence,12/09/2011,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,842800,Cost of food purchases,603815.19
Ministry of Defence,Defence Science and Technology Laboratory,23/09/2011,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,,V - 9000136208 - 00117043,,595462.34
Ministry of Defence,Defence Science and Technology Laboratory,23/09/2011,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,,V - 9000136208 - 00117043,,595462.34
Ministry of Defence,Ministry of Defence,23/09/2011,Estate management,Central TLB,SODEXO LTD,M50 0AL,847878,Estate + facilities management services - accommodation inventory + service,593106.51
Ministry of Defence,Ministry of Defence,05/09/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,839493,Estate core services charge,592179.12
Ministry of Defence,Ministry of Defence,21/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,A&P GROUP LIMITED,NE31 1SP,846092,Equipment support project costs,590083
Ministry of Defence,Ministry of Defence,07/09/2011,Design services and minor equipment purchases,Air Command,BABCOCK SUPPORT SERVICES LIMITED,BH23 6BS,840864,Equipment support non-project costs,584621.46
Ministry of Defence,Ministry of Defence,13/09/2011,Fees for professional services,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,842968,Fees for professional services excluding legal fees,584441.42
Ministry of Defence,Ministry of Defence,28/09/2011,General services and support,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,5000063151,Defence equipment CLS/IOS service charge,573656.61
Ministry of Defence,Ministry of Defence,15/09/2011,Research and development,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,844031,Research and development excluding defence science and technology laboratory,561574
Ministry of Defence,Ministry of Defence,09/09/2011,Design services and minor equipment purchases,Air Command,FBS LIMITED,RG24 8AG,841993,Equipment support non-project costs,560903.52
Ministry of Defence,Ministry of Defence,29/09/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,849767,Estate core services charge,557252.56
Ministry of Defence,Ministry of Defence,19/09/2011,Estate management,Defence Infrastructure Organisation ,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,845388,Estate core services charge,557034.27
Ministry of Defence,Ministry of Defence,28/09/2011,Fuel for military use,Land Forces,ARVAL UK LTD,SN5 6PE,849122,Oil and lubricants consumed excluding those from the inventory system,554490.91
