Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,20/12/2010,Food and clothing,Defence Equipment & Support,ARAMARK LTD,734668,14516.52
Ministry of Defence,Ministry of Defence,02/12/2010,Food and clothing,Defence Equipment & Support,ARAMARK LTD,727537,409.40
Ministry of Defence,Ministry of Defence,23/12/2010,Payments on behalf of Defence Support Group,Central TLB,ARAMARK LTD,736461,843.17
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Air Command,ARAMARK LTD,732646,180.39
Ministry of Defence,Ministry of Defence,22/12/2010,"Transportation of personnel, freight and travel expenses",Navy Command,ARAMARK LTD,735859,311.99
Ministry of Defence,Ministry of Defence,15/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,ARAMARK LTD,732646,203.75
Ministry of Defence,Ministry of Defence,23/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,ARAMARK LTD,736461,202.32
Ministry of Defence,Ministry of Defence,20/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,ARAMARK LTD,734668,96.42
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of inventory and services ,Defence Equipment & Support,ARGUS FLUIDHANDLING LIMITED,736463,42799.60
Ministry of Defence,Ministry of Defence,14/12/2010,Rent and rates,Defence Estates,ARGYLL & BUTE COUNCIL,732069,69411.12
Ministry of Defence,Ministry of Defence,15/12/2010,Externally delivered education and training.,Land Forces,ARMY CATERING TRAINING TRUST,732647,36378.60
Ministry of Defence,Ministry of Defence,14/12/2010,Design services and minor equipment purchases,Land Forces,ARMY PARACHUTE AIRCRAFT COMPANY LIMITED,732070,22652.44
Ministry of Defence,Ministry of Defence,07/12/2010,Fuel for military use,Land Forces,ARVAL UK LTD,729177,430128.81
Ministry of Defence,Ministry of Defence,21/12/2010,Fuel for military use,Land Forces,ARVAL UK LTD,735391,363870.75
Ministry of Defence,Ministry of Defence,07/12/2010,Fuel for military use,Air Command,ARVAL UK LTD,729177,90126.33
Ministry of Defence,Ministry of Defence,21/12/2010,Fuel for military use,Air Command,ARVAL UK LTD,735391,78073.04
Ministry of Defence,Ministry of Defence,21/12/2010,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,735391,69770.13
Ministry of Defence,Ministry of Defence,07/12/2010,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,729177,65099.81
Ministry of Defence,Ministry of Defence,07/12/2010,Fuel for military use,Navy Command,ARVAL UK LTD,729177,56053.68
Ministry of Defence,Ministry of Defence,07/12/2010,Fuel for military use,Central TLB,ARVAL UK LTD,729177,51169.61
Ministry of Defence,Ministry of Defence,21/12/2010,Fuel for military use,Central TLB,ARVAL UK LTD,735391,51159.41
Ministry of Defence,Ministry of Defence,21/12/2010,Fuel for military use,Navy Command,ARVAL UK LTD,735391,43964.65
Ministry of Defence,Ministry of Defence,07/12/2010,Fuel for military use,Defence Estates,ARVAL UK LTD,729177,38801.77
Ministry of Defence,Ministry of Defence,21/12/2010,Fuel for military use,Defence Estates,ARVAL UK LTD,735391,33675.06
Ministry of Defence,Ministry of Defence,21/12/2010,Fuel for military use,Command Joint Operations,ARVAL UK LTD,735391,7182.97
Ministry of Defence,Ministry of Defence,07/12/2010,Fuel for military use,Command Joint Operations,ARVAL UK LTD,729177,6883.75
Ministry of Defence,Ministry of Defence,08/12/2010,Building maintenance and accommodation stores,Land Forces,ASPIRE DEFENCE LIMITED,729757,5439.83
Ministry of Defence,Ministry of Defence,01/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,726878,1592.90
Ministry of Defence,Ministry of Defence,01/12/2010,Design services and minor equipment purchases,Air Command,ASPIRE DEFENCE LIMITED,726878,214.29
Ministry of Defence,Ministry of Defence,22/12/2010,Design services and minor equipment purchases,Air Command,ASPIRE DEFENCE LIMITED,735863,214.29
Ministry of Defence,Ministry of Defence,22/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,735863,172.72
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,735863,67662.76
Ministry of Defence,Ministry of Defence,30/12/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,737464,58727.10
Ministry of Defence,Ministry of Defence,08/12/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,729757,16918.11
Ministry of Defence,Ministry of Defence,14/12/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,732074,13487.93
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,726878,13465.52
Ministry of Defence,Ministry of Defence,06/12/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,728596,1566.36
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Defence Estates,ASPIRE DEFENCE LIMITED,735863,927.07
Ministry of Defence,Ministry of Defence,17/12/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,733948,918.50
Ministry of Defence,Ministry of Defence,01/12/2010,Estate management,Defence Estates,ASPIRE DEFENCE LIMITED,726878,69.64
Ministry of Defence,Ministry of Defence,01/12/2010,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,726878,252.67
Ministry of Defence,Ministry of Defence,22/12/2010,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,735863,252.67
Ministry of Defence,Ministry of Defence,06/12/2010,Miscellaneous Administration Costs,Land Forces,ASPIRE DEFENCE LIMITED,728596,5791.40
Ministry of Defence,Ministry of Defence,17/12/2010,Miscellaneous Administration Costs,Land Forces,ASPIRE DEFENCE LIMITED,733948,2487.88
Ministry of Defence,Ministry of Defence,17/12/2010,Miscellaneous Administration Costs,Defence Estates,ASPIRE DEFENCE LIMITED,733948,646.33
Ministry of Defence,Ministry of Defence,17/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,733948,16926189.57
Ministry of Defence,Ministry of Defence,08/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,729757,439239.80
Ministry of Defence,Ministry of Defence,22/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,735863,317917.22
Ministry of Defence,Ministry of Defence,30/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,737464,242893.90
Ministry of Defence,Ministry of Defence,01/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,726878,177699.77
Ministry of Defence,Ministry of Defence,06/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,728596,109459.50
Ministry of Defence,Ministry of Defence,14/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,732074,95864.62
Ministry of Defence,Ministry of Defence,15/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,732651,62532.54
Ministry of Defence,Ministry of Defence,10/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,730867,32190.81
Ministry of Defence,Ministry of Defence,02/12/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,727539,26002.67
Ministry of Defence,Ministry of Defence,30/12/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,737464,174973.96
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,726878,4766.86
Ministry of Defence,Ministry of Defence,22/12/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,735863,4766.66
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,732074,59405.84
Ministry of Defence,Ministry of Defence,08/12/2010,Purchase of information and communications technology,Land Forces,ASPIRE DEFENCE LIMITED,729757,10883.91
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,726878,3352.66
Ministry of Defence,Ministry of Defence,22/12/2010,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,735863,3352.66
Ministry of Defence,Ministry of Defence,21/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,735397,39700.00
Ministry of Defence,Defence Science and Technology Laboratory,22/12/2010,Other Services & Office costs,Corporate,ATKINSADVANTAGE TECHNICAL CONSULTING LIMITED,V - BGC141210 - 00098313,-28441.40
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000128831 - 00097841,162719.75
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000128831 - 00097843,65000.00
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000128831 - 00097840,40000.00
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000128831 - 00097842,32502.50
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,V - 9000128401 - 00095272,55744.91
Ministry of Defence,Ministry of Defence,03/12/2010,IT and communication services,Defence Equipment & Support,ATOS ORIGIN UK LIMITED,155117,52640.50
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Sub Contracted Work,Operations,AUBURN UNIVERSITY,V - 0000000504 - 00097746,32173.39
Ministry of Defence,Ministry of Defence,07/12/2010,"Adminstration, claims, compensation and awards",Defence Equipment & Support,AVENANCE PLC,729182,1138.89
Ministry of Defence,Ministry of Defence,14/12/2010,Estate management,Land Forces,AVENANCE PLC,732079,278198.05
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Land Forces,AVENANCE PLC,732656,87691.97
Ministry of Defence,Ministry of Defence,14/12/2010,Estate management,Air Command,AVENANCE PLC,732079,87625.22
Ministry of Defence,Ministry of Defence,07/12/2010,Estate management,Land Forces,AVENANCE PLC,729182,35303.43
Ministry of Defence,Ministry of Defence,08/12/2010,Estate management,Land Forces,AVENANCE PLC,729761,18357.60
Ministry of Defence,Ministry of Defence,14/12/2010,Estate management,Defence Equipment & Support,AVENANCE PLC,732079,16192.23
Ministry of Defence,Ministry of Defence,08/12/2010,Estate management,Defence Estates,AVENANCE PLC,729761,750.43
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Defence Equipment & Support,AVENANCE PLC,732656,480.32
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Air Command,AVENANCE PLC,732656,230.79
Ministry of Defence,Ministry of Defence,14/12/2010,Estate management,Defence Estates,AVENANCE PLC,732079,208.12
Ministry of Defence,Ministry of Defence,08/12/2010,Estate management,Air Command,AVENANCE PLC,729761,71.09
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Defence Estates,AVENANCE PLC,732656,24.02
Ministry of Defence,Ministry of Defence,14/12/2010,Food and clothing,Land Forces,AVENANCE PLC,732079,445566.81
Ministry of Defence,Ministry of Defence,15/12/2010,Food and clothing,Land Forces,AVENANCE PLC,732656,302084.50
Ministry of Defence,Ministry of Defence,14/12/2010,Food and clothing,Air Command,AVENANCE PLC,732079,202559.34
Ministry of Defence,Ministry of Defence,07/12/2010,Food and clothing,Land Forces,AVENANCE PLC,729182,112496.70
Ministry of Defence,Ministry of Defence,08/12/2010,Food and clothing,Land Forces,AVENANCE PLC,729761,56364.22
Ministry of Defence,Ministry of Defence,14/12/2010,Food and clothing,Defence Equipment & Support,AVENANCE PLC,732079,34488.92
Ministry of Defence,Ministry of Defence,14/12/2010,Food and clothing,Navy Command,AVENANCE PLC,732079,11.52
Ministry of Defence,Ministry of Defence,01/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,AVIATION REQUIREMENTS LTD,726884,7960.00
Ministry of Defence,Ministry of Defence,24/12/2010,Purchase of inventory and services ,Defence Equipment & Support,AVON POLYMER PRODUCTS LTD,737028,441832.20
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of inventory and services ,Defence Equipment & Support,AVON POLYMER PRODUCTS LTD,732081,339229.55
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,Sub Contracted Work,Programme Office,AWE,V - 9000128323 - 00095311,54801.80
Ministry of Defence,Ministry of Defence,20/12/2010,Insurance,Central TLB,AXA CORPORATE SOLUTIONS SERVICES UK LTD,734680,76577.70
Ministry of Defence,Ministry of Defence,14/12/2010,Rent and rates,Defence Estates,AYLESBURY VALE DISTRICT COUNCIL,732084,64054.90
Ministry of Defence,Ministry of Defence,31/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,AZCOM BUSINESS SOLUTIONS LIMITED,737685,32045.00
Ministry of Defence,Ministry of Defence,02/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,B M T DEFENCE SERVICES LTD,727552,3843.60
Ministry of Defence,Ministry of Defence,22/12/2010,Rent and rates,Air Command,BAA BUSINESS SUPPORT CENTRE  LIMITED,735867,33781.25
Ministry of Defence,Ministry of Defence,14/12/2010,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,732088,1523011.00
Ministry of Defence,Ministry of Defence,02/12/2010,Transport hire charges,Defence Equipment & Support,BABCOCK AEROSPACE LIMITED,727554,-294.57
Ministry of Defence,Ministry of Defence,09/12/2010,Estate management,Defence Estates,BABCOCK DYNCORP LIMITED,730308,5256672.85
Ministry of Defence,Ministry of Defence,06/12/2010,Estate management,Defence Estates,BABCOCK DYNCORP LIMITED,728607,2164449.00
Ministry of Defence,Ministry of Defence,30/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,737472,237151.06
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,732090,175715.15
Ministry of Defence,Ministry of Defence,21/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,735405,170651.95
Ministry of Defence,Ministry of Defence,07/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,729188,168917.98
Ministry of Defence,Ministry of Defence,24/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,737034,133626.60
Ministry of Defence,Ministry of Defence,06/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,728610,58969.88
Ministry of Defence,Ministry of Defence,22/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,735869,58745.47
Ministry of Defence,Ministry of Defence,08/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,729764,52081.54
Ministry of Defence,Ministry of Defence,16/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,733336,33896.15
Ministry of Defence,Ministry of Defence,09/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,730309,31959.77
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,727555,31078.26
Ministry of Defence,Ministry of Defence,17/12/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,733958,26400.49
Ministry of Defence,Ministry of Defence,08/12/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,729765,50286.02
