Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,CHRISTIAN ALBRECHTS UNIVERSITY (CAU),1038288,21165.02, -Research & Development Expenditure (Programme),24118,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Grant in Aid - Current -Other,Knowledge and Innovation Group - Innovation,THE TECHNOLOGY STRATEGY BOARD,1038298,35000000, -Grant in Aid - Current -Other,SN2 1UE,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1038304,191.25, -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1038304,156, -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2011,Mobile Phones,Business & Skills Group - Business & Skills,VODAFONE LTD,1038305,7.2, -Mobile Phones,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Mobile Phones,Business & Skills Group - Business & Skills,VODAFONE LTD,1038306,8, -Mobile Phones,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,CENTRAL HALL WESTMINSTER LTD,1038321,957.6, -Research & Development Expenditure (Programme),SW1H 9NH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1038328,519.3, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),Business & Skills Group - Further Education & Skills Investment,SKILLS FUNDING AGENCY,1038342,271983000, -Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),CV1 2WT,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Stationery,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1038343,-14.34, -Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1038350,533.28, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1038351,911.42, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1038352,416.93, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1038353,843.55, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1038354,586.61, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Hire of Reprographic Equipment,"Legal, People & Communications Group - Legal Services",RICOH UK LTD,1038355,313.26, -Hire of Reprographic Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Hire of Reprographic Equipment,"Legal, People & Communications Group - Legal Services",RICOH UK LTD,1038356,328.88, -Hire of Reprographic Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Hire of Reprographic Equipment,Market Frameworks - Market Frameworks DG,RICOH UK LTD,1038357,115.4, -Hire of Reprographic Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Hire of Reprographic Equipment,"Legal, People & Communications Group - Legal Services",RICOH UK LTD,1038359,298.7, -Hire of Reprographic Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Hire of Reprographic Equipment,"Legal, People & Communications Group - Legal Services",RICOH UK LTD,1038360,298.7, -Hire of Reprographic Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Hire of Conference Facilities,Finance & Commercial Group - Finance Group,CHURCH HOUSE CONFERENCE CENTRE LTD,1038362,3086.9, -Hire of Conference Facilities,SW1P 3NZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Recoverable VAT Input,Corporate Payments,FUJITSU SERVICES LTD,1038367,-0.01,Recoverable VAT Input,WA3 9BD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1038367,2915.03, -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1038368,80.19, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1038368,52.58, -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1038369,10673, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1038370,65.18, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1038372,426.44, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1038373,72.68, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Publications,"Legal, People & Communications Group - Human Resources",COI COMMUNICATIONS,1038374,10637.5, -Publications,SE1 7DU,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2011,Telecommunications (Programme),Business & Skills Group - Enterprise Directorate,COI COMMUNICATIONS,1038375,231152.26, -Telecommunications (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Project Management Costs (Programme),Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1038376,2322, -Project Management Costs (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Printing (Programme),Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1038376,475, -Printing (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1038377,58688, -Research & Development Expenditure (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1038377,57, -Research & Development Expenditure (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Purchase of  Advertising and Publicity (Programme),Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1038378,11240.75, -Purchase of  Advertising and Publicity (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2011,Purchase of  Advertising and Publicity (Programme),Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1038378,8.5, -Purchase of  Advertising and Publicity (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,PHS GROUP LTD,1038380,5123.85, -Other Accommodation Charges (Programme),CF83 1XH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Public Relations & Marketing Advice & Services,Business & Skills Group - Advanced Manufacturing Services,COI COMMUNICATIONS,1038381,80251.7, -Public Relations & Marketing Advice & Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2011,Public Relations & Marketing Advice & Services,Business & Skills Group - Advanced Manufacturing Services,COI COMMUNICATIONS,1038381,4473.3, -Public Relations & Marketing Advice & Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Media and Design Services,Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1038383,169782.06, -Media and Design Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2011,Media and Design Services,Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1038383,164.52, -Media and Design Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1038384,260, -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2011,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1038386,160, -Publications,NR3 1QZ,,,,Administration
