Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061699,130.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061699,160.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061711,130.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061711,160.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2012,Publications,Market Frameworks - Business Environment,THE STATIONERY OFFICE LTD,1061712,531.25, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2012,Publications,Market Frameworks - Business Environment,THE STATIONERY OFFICE LTD,1061712,850.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/08/2012,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1061715,-306.77, - Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Skills,ADECCO UK LTD,1061716,661.49, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Modernisation Fund and Shared Services,ADECCO UK LTD,1061721,1028.29, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1061730,905.62, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,CUSHMAN & WAKEFIELD LLP,1061732,200.00, - Maintenance,B2 2JT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Hire of Reprographic Equipment,Market Frameworks - Market Frameworks DG,RICOH UK LTD,1061733,119.86, - Hire of Reprographic Equipment,NN4 7YJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061743,61308.75, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061743,3763.33, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061743,6788.99, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061743,5782.14, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061743,3663.67, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061746,430933.70, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061746,71260.48, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061746,76474.56, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061746,38218.99, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/08/2012,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,EC HARRIS SOLUTIONS LTD,1061746,20752.39, - Refuse Disposals,M60 3NT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Library Services,Legal Services - Legal Services,BLACKWELL UK LTD,1061749,312.00, - Library Services,OX1 2YX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2012,Other Printing and Stationery Costs (Programme),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",THE COLOR COMPANY,1061751,214.20, - Other Printing and Stationery Costs (Programme),SW1H 0HW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Hire of Agency Staff (Professional/Management),"People, Communications and Effectiveness Group - Communications Directorate",MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1061764,1500.00, - Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/08/2012,Financial Advice and Services,Knowledge & Innovation Group - Innovation,CAPITAL FOR ENTERPRISE LTD,1061765,8333.33, - Financial Advice and Services,S8 0XN,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Economic Consultancy & Research,Market Frameworks - Consumer and Competition Policy,UNIVERSITY OF BRISTOL,1061767,50000.00, - Economic Consultancy & Research,BS8 1TH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Economic Consultancy & Research,Market Frameworks - Consumer and Competition Policy,UNIVERSITY OF BRISTOL,1061767,3245.00, - Economic Consultancy & Research,BS8 1TH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1061768,73.99, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,1061769,120.00, - Criminal Law and Prosecution Work,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,BLACKHURST BUDD LLP,1061770,947.50, - Criminal Law and Prosecution Work,FY1 1BA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,OLIVER WILLMOTT,1061771,1096.98, - Criminal Law and Prosecution Work,SW1H 0ET,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Other Staff Costs (Programme),"People, Communications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1061777,695.52, - Other Staff Costs (Programme),DL1 9HN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1061793,314.50, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1061799,236.61, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061802,130.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061802,160.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1061803,72.04, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2012,Information Facilities,"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",PRESSGANG REPROGRAPHICS LTD,1061807,6925.00, - Information Facilities,W1T 4TQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hotels Overseas,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1061811,0.06, - Hotels Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Other Overseas Travel & Subsistence,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1061811,18.00, - Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Other Overseas Travel & Subsistence,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1061811,18.00, - Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2012,Mobile Phones,Market Frameworks - Economic Development Directorate,VODAFONE LTD,1061815,240.47, - Mobile Phones,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Mobile Phones,Market Frameworks - Economic Development Directorate,VODAFONE LTD,1061816,27.59, - Mobile Phones,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,1061820,25.00, - Criminal Law and Prosecution Work,SW1H 0ET,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/08/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1061821,7489.19, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,CMC PARTNERSHIP (UK) LTD,1061826,8160.00, - Hire of Agency Staff (Professional/Management),SW1V 2AJ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,CMC PARTNERSHIP (UK) LTD,1061826,4608.00, - Hire of Agency Staff (Professional/Management),SW1V 2AJ,EXT,,,Administration
