Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Sub Contracted Research,Programme Office,MBDA UK LIMITED,V - 9000126624 - 00091517,288000.00
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Local Authority Rates,Infrastructure,WILTSHIRE COUNTY COUNCIL,V - 9000126491 - 00091822,287358.81
Ministry of Defence,Defence Science and Technology Laboratory,29/10/2010,Local Authority Rates,Infrastructure,WILTSHIRE COUNTY COUNCIL,V - 9000127268 - 00093426,287358.81
Ministry of Defence,Ministry of Defence,19/10/2010,Property leases,Defence Estates,BANNOCKBURN HOMES LIMITED,706772,285701.63
Ministry of Defence,Ministry of Defence,12/10/2010,Medical treatment & stores and welfare services.,Land Forces,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,703806,285014.61
Ministry of Defence,Ministry of Defence,28/10/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,711881,280195.67
Ministry of Defence,Ministry of Defence,15/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,705278,277565.44
Ministry of Defence,Ministry of Defence,22/10/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,709353,277489.55
Ministry of Defence,Ministry of Defence,14/10/2010,Externally delivered education and training.,Land Forces,DEFLOG VQ TRUST LIMITED,704705,270798.67
Ministry of Defence,Ministry of Defence,19/10/2010,Estate management,Air Command,SERCO LIMITED,707221,270234.64
Ministry of Defence,Ministry of Defence,04/10/2010,Fees for professional services,Central TLB,TNT UK LIMITED,700271,268898.34
Ministry of Defence,Ministry of Defence,28/10/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,711383,263937.87
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000126966 - 00092468,263916.00
Ministry of Defence,Ministry of Defence,14/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,THALES ATM LIMITED,705143,263394.84
Ministry of Defence,Ministry of Defence,11/10/2010,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,702815,259192.92
Ministry of Defence,Ministry of Defence,07/10/2010,Payment of utilities,Land Forces,STADTWERKE BOEHMETAL GMBH,5000043169,253981.19
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Materials & Equipment,Operations,SERCO LIMITED,V - 9000126555 - 00091628,253599.62
Ministry of Defence,Ministry of Defence,04/10/2010,Service and civilian recruitment,Air Command,CENTRAL OFFICE OF INFORMATION,200000009290,249695.36
Ministry of Defence,Ministry of Defence,05/10/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,700426,249340.00
Ministry of Defence,Ministry of Defence,15/10/2010,Property leases,Defence Estates,TRICOMM HOUSING (PORTSMOUTH) LIMITED,705938,248087.07
Ministry of Defence,Ministry of Defence,22/10/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,708703,247872.59
Ministry of Defence,Ministry of Defence,21/10/2010,Purchase of inventory and services ,Defence Equipment & Support,HESCO BASTION LTD,708216,247560.76
Ministry of Defence,Ministry of Defence,13/10/2010,"Purchase of munitions, other inventory or fuel",Air Command,TOTAL UK LIMITED,704486,246071.98
Ministry of Defence,Ministry of Defence,01/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,ROYAL BRUNEI AIRLINES SDN BHD,699587,245107.72
Ministry of Defence,Ministry of Defence,13/10/2010,Food and clothing,Land Forces,AVENANCE PLC,703908,243901.01
Ministry of Defence,Ministry of Defence,22/10/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,709421,242015.65
Ministry of Defence,Ministry of Defence,18/10/2010,Rent and rates,Defence Estates,RUSHMOOR BOROUGH COUNCIL,706546,241869.24
Ministry of Defence,Ministry of Defence,26/10/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009938,240535.19
Ministry of Defence,Ministry of Defence,15/10/2010,Estate management,Navy Command,SODEXO LTD,705869,239746.22
Ministry of Defence,Ministry of Defence,19/10/2010,Purchase of inventory and services ,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,706925,239476.05
Ministry of Defence,Ministry of Defence,18/10/2010,Rent and rates,Defence Estates,RICHMONDSHIRE DISTRICT COUNCIL,706526,239148.88
Ministry of Defence,Ministry of Defence,18/10/2010,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,706241,238507.16
Ministry of Defence,Ministry of Defence,06/10/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,700847,238067.58
Ministry of Defence,Met Office,08/10/2010,10 Equipment Maintenance,Technology,Ibm United Kingdom Ltd,298880,234532.75
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Sub Contracted Research,Programme Office,MBDA FRANCE S.A.S.,V - 0000001297 - 00089719,230445.00
Ministry of Defence,Ministry of Defence,15/10/2010,Estate management,Land Forces,ARAMARK LTD,705262,228507.44
Ministry of Defence,Defence Science and Technology Laboratory,29/10/2010,Sub Contracted Research,Programme Office,CRANFIELD UNIVERSITY,V - 9000127237 - 00091987,228369.00
Ministry of Defence,Ministry of Defence,25/10/2010,Payment of utilities,Land Forces,STADTWERKE BIELEFELD GMBH,5000044112,227605.45
Ministry of Defence,Ministry of Defence,25/10/2010,Purchase of inventory and services ,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,709676,226457.75
Ministry of Defence,Ministry of Defence,06/10/2010,Interest paid PFIs and finance leases,Defence Equipment & Support,FALCON SUPPORT SERVICES LIMITED,701015,226430.46
Ministry of Defence,Ministry of Defence,07/10/2010,Rent and rates,Central TLB,DEPARTMENT FOR WORK AND PENSIONS,701603,226324.83
Ministry of Defence,Ministry of Defence,26/10/2010,Purchase of buildings and military equipment ,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,710619,225769.22
Ministry of Defence,Ministry of Defence,29/10/2010,Fuel for military use,Air Command,PACE FUELCARE LIMITED,712401,225498.33
Ministry of Defence,Ministry of Defence,25/10/2010,Purchase of buildings and military equipment ,Navy Command,VT FLAGSHIP LTD,710066,224478.00
Ministry of Defence,Ministry of Defence,19/10/2010,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,707270,220687.52
Ministry of Defence,Ministry of Defence,05/10/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,700573,217405.41
Ministry of Defence,Ministry of Defence,21/10/2010,IT and communication services,Defence Equipment & Support,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,708036,217081.24
Ministry of Defence,Defence Science and Technology Laboratory,22/10/2010,Sub Contracted Work,Programme Office,MBDA UK LIMITED,V - 9000127030 - 00090506,216750.00
Ministry of Defence,Defence Science and Technology Laboratory,22/10/2010,Sub Contracted Work,Programme Office,MBDA UK LIMITED,V - 9000127030 - 00091521,216750.00
Ministry of Defence,Ministry of Defence,11/10/2010,IT and communication services,Defence Equipment & Support,SOFTWARE BOX LTD,703204,215943.94
Ministry of Defence,Defence Support Group,20/10/2010,GPC Control,Corporate,BARCLAYCARD,000000448149,214076.38
Ministry of Defence,Ministry of Defence,06/10/2010,Medical treatment & stores and welfare services.,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,701019,212675.00
Ministry of Defence,Ministry of Defence,04/10/2010,Purchase of inventory and services ,Defence Equipment & Support,GOODYEAR DUNLOP TYRES UK LTD,699922,211870.14
Ministry of Defence,Ministry of Defence,18/10/2010,Purchase of buildings and military equipment ,Central TLB,WORLD CAREERS NETWORK PLC,706703,211800.00
Ministry of Defence,Ministry of Defence,14/10/2010,Estate management,Air Command,SERCO LIMITED,705090,211559.76
Ministry of Defence,Ministry of Defence,14/10/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,704596,210843.93
Ministry of Defence,Ministry of Defence,20/10/2010,Food and clothing,Land Forces,AVENANCE PLC,707414,210637.93
Ministry of Defence,Ministry of Defence,27/10/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,711294,210413.11
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,707404,209814.13
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Sub Contracted Research,Programme Office,ABSL POWER SOLUTIONS LIMITED,V - 9000126546 - 00089575,208426.00
Ministry of Defence,Ministry of Defence,04/10/2010,Fees for professional services,Land Forces,DELOITTE LLP,699859,208305.09
Ministry of Defence,Ministry of Defence,29/10/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000044413,207063.32
Ministry of Defence,Ministry of Defence,26/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,710135,206054.39
Ministry of Defence,Ministry of Defence,21/10/2010,Externally delivered education and training.,Air Command,COMPASS SERVICES (U.K.) LIMITED,708085,203360.43
Ministry of Defence,Defence Support Group,21/10/2010,Works,Business Stream 1,DEFENCE ESTATES,10115305,200838.50
Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Capital Asset expenditure,Infrastructure,BCD ENGINEERING (UK) LIMITED,V - 9000126742 - 00091118,200000.00
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000126964 - 00092157,200000.00
Ministry of Defence,Defence Support Group,06/10/2010,Rates,Business Stream 2,THE ACCOUNTING OFFIC,000000445939,199737.00
Ministry of Defence,Ministry of Defence,22/10/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,709353,198938.28
Ministry of Defence,Ministry of Defence,28/10/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000044353,198587.19
Ministry of Defence,Ministry of Defence,15/10/2010,Purchase of inventory and services ,Defence Equipment & Support,DAF TRUCKS N.V.,705386,197459.26
Ministry of Defence,Ministry of Defence,13/10/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,704093,197399.30
Ministry of Defence,Ministry of Defence,26/10/2010,Food and clothing,Land Forces,ARAMARK LTD,710120,194110.29
Ministry of Defence,Ministry of Defence,26/10/2010,Fees for professional services,Central TLB,Commonwealth War Graves Commission,710219,193282.50
Ministry of Defence,Met Office,06/10/2010,11 Services,Technology,Bt Plc,298531,191367.26
Ministry of Defence,Ministry of Defence,13/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,703919,191161.94
Ministry of Defence,Ministry of Defence,06/10/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,SONOSITE LTD.,701329,190847.38
Ministry of Defence,Ministry of Defence,01/10/2010,Medical treatment & stores and welfare services.,Command Joint Operations,Falkland Island Government,92823,190316.66
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Sub Contracted Research,Programme Office,SELEX GALILEO LIMITED,V - 9000126967 - 00090487,189995.00
Ministry of Defence,Ministry of Defence,19/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,DAF TRUCKS N.V.,706837,189065.00
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Sub Contracted Research,Programme Office,MBDA FRANCE S.A.S.,V - 0000001297 - 00090215,188928.00
Ministry of Defence,Ministry of Defence,27/10/2010,Rent and rates,Central TLB,JONES LANG LASALLE (SCOTLAND) LTD,710952,187398.41
Ministry of Defence,Ministry of Defence,15/10/2010,"Public relations, including marketing and advertising.",Navy Command,CENTRAL OFFICE OF INFORMATION,200000009864,186773.10
Ministry of Defence,Ministry of Defence,29/10/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,712498,186616.19
Ministry of Defence,Ministry of Defence,26/10/2010,IT and communication services,Defence Equipment & Support,HARMONIC LTD,710311,186329.50
Ministry of Defence,Ministry of Defence,28/10/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,711928,186256.05
Ministry of Defence,Ministry of Defence,21/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,JACOBS U.K. LTD,708250,186175.00
Ministry of Defence,Ministry of Defence,15/10/2010,Food and clothing,Air Command,ARAMARK LTD,705262,186049.56
Ministry of Defence,Ministry of Defence,12/10/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,703341,185958.94
Ministry of Defence,Ministry of Defence,25/10/2010,Fees for professional services,Central TLB,JACK MORTON WORLDWIDE LTD,709740,184653.68
Ministry of Defence,Ministry of Defence,20/10/2010,Food and clothing,Air Command,AVENANCE PLC,707414,183138.25
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Communications,Infrastructure,BT - DFTS,V - 9000126453 - 00091686,182725.29
Ministry of Defence,Ministry of Defence,07/10/2010,Food and clothing,Land Forces,AVENANCE PLC,701486,182169.25
Ministry of Defence,Defence Science and Technology Laboratory,29/10/2010,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000127337 - 00090289,180890.00
Ministry of Defence,Ministry of Defence,26/10/2010,Purchase of inventory and services ,Defence Equipment & Support,HESCO BASTION LTD,710319,179792.76
Ministry of Defence,Ministry of Defence,18/10/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,706668,178232.44
Ministry of Defence,Ministry of Defence,07/10/2010,Property leases,Defence Estates,THE RIVERSIDE GROUP LIMITED,153248,177721.61
Ministry of Defence,Ministry of Defence,11/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,702729,177587.77
Ministry of Defence,Ministry of Defence,12/10/2010,Externally delivered education and training.,Land Forces,WILTSHIRE AND SOMERSET   COLLEGES PARTNERSHIP LIMITED,703843,177253.06
Ministry of Defence,Ministry of Defence,21/10/2010,Medical treatment & stores and welfare services.,Land Forces,WRVS SERVICES WELFARE LIMITED,708647,175551.97
Ministry of Defence,Ministry of Defence,01/10/2010,Purchase of buildings and military equipment ,Defence Estates,INTERSERVE (DEFENCE) LTD,5000042811,175035.73
Ministry of Defence,Defence Science and Technology Laboratory,29/10/2010,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000127337 - 00092159,174000.00
Ministry of Defence,Ministry of Defence,22/10/2010,Purchase of inventory and services ,Defence Equipment & Support,KEMIRA CHEMSOLUTIONS B V,708979,171352.09
Ministry of Defence,Ministry of Defence,07/10/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,VALPRO LTD,3000004715,170951.70
Ministry of Defence,Ministry of Defence,20/10/2010,Externally delivered education and training.,Land Forces,WILTSHIRE AND SOMERSET   COLLEGES PARTNERSHIP LIMITED,707921,170085.07
Ministry of Defence,Ministry of Defence,18/10/2010,Fuel for military use,Air Command,GB OILS LIMITED,706241,169754.97
Ministry of Defence,Ministry of Defence,21/10/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,708182,169619.25
Ministry of Defence,Ministry of Defence,13/10/2010,Purchase of information and communications technology,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,704141,169445.35
Ministry of Defence,Defence Science and Technology Laboratory,29/10/2010,Sub Contracted Research,Programme Office,AEROSYSTEMS INTERNATIONAL LIMITED,V - 9000127346 - 00091847,166653.17
Ministry of Defence,Ministry of Defence,04/10/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,700220,166532.48
Ministry of Defence,Ministry of Defence,12/10/2010,Payment of utilities,Command Joint Operations,ELECTRICITY AUTHORITY OF CYPRUS,4000004758,165297.33
Ministry of Defence,Ministry of Defence,18/10/2010,Payment of utilities,Land Forces,STADTWERKE BAD SALZUFLEN,5000043735,164782.12
Ministry of Defence,Ministry of Defence,19/10/2010,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,707221,163105.30
Ministry of Defence,Ministry of Defence,26/10/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,710575,161071.03
Ministry of Defence,Defence Science and Technology Laboratory,29/10/2010,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000127337 - 00092147,161015.00
Ministry of Defence,Ministry of Defence,18/10/2010,Purchase of inventory and services ,Central TLB,THE ROYAL MINT,706652,160978.13
Ministry of Defence,Ministry of Defence,27/10/2010,Payments made in advance,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,710822,159221.06
Ministry of Defence,Ministry of Defence,08/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,702145,157378.24
Ministry of Defence,Ministry of Defence,13/10/2010,Rent and rates,Defence Estates,TOUCHSTONE CORPORATE PROPERTY SERVICES LIMITED,704487,157078.97
Ministry of Defence,Ministry of Defence,05/10/2010,Estate management,Air Command,SERCO LIMITED,700714,157078.88
Ministry of Defence,Ministry of Defence,11/10/2010,General services and support,Defence Equipment & Support,TEAM SIMOCO LIMITED,703226,156730.88
Ministry of Defence,Ministry of Defence,13/10/2010,Medical treatment & stores and welfare services.,Command Joint Operations,PORTSMOUTH HOSPITALS N H S TRUST,704343,156479.25
Ministry of Defence,Ministry of Defence,07/10/2010,Food and clothing,Land Forces,ARAMARK LTD,701471,156429.50
Ministry of Defence,Ministry of Defence,04/10/2010,Payment of utilities,Land Forces,SVO ENERGIE GMBH,5000042947,156221.37
Ministry of Defence,Ministry of Defence,05/10/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,700772,156073.42
Ministry of Defence,Ministry of Defence,29/10/2010,Payment of utilities,Land Forces,SVO ENERGIE GMBH,5000044423,155482.91
Ministry of Defence,Ministry of Defence,19/10/2010,Fees for professional services,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,706770,154728.13
Ministry of Defence,Ministry of Defence,25/10/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,710048,154676.26
