Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/03/2012,Accommodation Rentals (Programme),Finance & Commercial Group-Commercial Directorate,JONES LANG LASALLE LTD,1047330,79950.00, -Accommodation Rentals (Programme),E14 5WQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Telecommunications,Finance & Commercial Group-Commercial Directorate,INSIGHT DIRECT (UK) LTD,1047414,2166.19, -Telecommunications,UB8 1PH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2012,Recoveries Account,Corporate Payments-,HM COURTS & TRIBUNALS SERVICE (HMCTS),1047547,225.00,Recoveries Account,SW1P 3RD,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Grant in Aid - Current -Other,Knowledge and Innovation Group-Higher Education - Student Funding,STUDENT LOANS  CO LTD (INVEST TO SAVE),1047602,624945.58, -Grant in Aid - Current -Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Grant in Aid - Current -Other,Knowledge and Innovation Group-Higher Education - Student Funding,STUDENT LOANS  CO LTD (INVEST TO SAVE),1047602,10317670.22, -Grant in Aid - Current -Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/03/2012,Grants - Current - Abroad,Knowledge and Innovation Group-Higher Education - Student Funding,LISA DALLAVALLE,1047647,245.25, -Grants - Current - Abroad,CH4 0SA,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2012,Recoveries Account,Corporate Payments-,HM COURTS & TRIBUNALS SERVICE (HMCTS),1047673,205.00,Recoveries Account,SW1P 3RD,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2012,Recoveries Account,Corporate Payments-,HM COURTS & TRIBUNALS SERVICE (HMCTS),1047677,150.00,Recoveries Account,SW1P 3RD,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Standard Desktop Plus Services,Finance & Commercial Group-Commercial Directorate,VODAFONE LTD,1047711,59.48, -Standard Desktop Plus Services,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Standard Desktop Plus Services,Finance & Commercial Group-Commercial Directorate,VODAFONE LTD,1047711,12.17, -Standard Desktop Plus Services,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Standard Desktop Plus Services,Finance & Commercial Group-Commercial Directorate,VODAFONE LTD,1047714,16.01, -Standard Desktop Plus Services,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Standard Desktop Plus Services,Finance & Commercial Group-Commercial Directorate,VODAFONE LTD,1047716,12.58, -Standard Desktop Plus Services,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Standard Desktop Plus Services,Finance & Commercial Group-Commercial Directorate,VODAFONE LTD,1047718,16.01, -Standard Desktop Plus Services,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2012,Standard Desktop Plus Services,Finance & Commercial Group-Commercial Directorate,VODAFONE LTD,1047719,45.72, -Standard Desktop Plus Services,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2012,Standard Desktop Plus Services,Finance & Commercial Group-Commercial Directorate,VODAFONE LTD,1047719,36.76, -Standard Desktop Plus Services,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Standard Desktop Plus Services,Finance & Commercial Group-Commercial Directorate,VODAFONE LTD,1047721,5.40, -Standard Desktop Plus Services,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/03/2012,Other Media Costs,Business & Skills Group-Advanced Manufacturing Services,QUALITAS PARTNERING LTD T/A CREATIVE CHOICE,1047763,499.20, -Other Media Costs,SW1H 0DJ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Leased Buildings - Clearing,Finance & Commercial Group-Commercial Directorate,FUJITSU SERVICES LTD,1047777,25197.60, -Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group-Commercial Directorate,FUJITSU SERVICES LTD,1047787,2123.00, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/03/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group-Commercial Directorate,FUJITSU SERVICES LTD,1047787,2350.00, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/03/2012,ICT Maintenance & Upkeep,Finance & Commercial Group-Commercial Directorate,BIRD & BIRD LLP,1047793,9686.23, -ICT Maintenance & Upkeep,EC4A 1JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/03/2012,Other Staff Costs,Finance & Commercial Group-Finance Group,RCUK SHARED SERVICES CENTRE LTD,1047800,1400000.00, -Other Staff Costs,SN2 1FF,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/03/2012,Publications,"Legal, People & Communications Group-Legal Services",BLACKWELL UK LTD,1047832,31.19, -Publications,OX1 2YX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2012,ICT Infrastructure Specific Service,Finance & Commercial Group-Commercial Directorate,EXPERIS LTD,1047868,2179.74, -ICT Infrastructure Specific Service,EC1R 3DR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/03/2012,Other Training Costs,Knowledge and Innovation Group-Research Base,THE WHITEHALL AND INDUSTRY GROUP,1047878,450.00, -Other Training Costs,SW1H 9EX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/03/2012,Other Training Costs,Knowledge and Innovation Group-Research Base,THE WHITEHALL AND INDUSTRY GROUP,1047878,450.00, -Other Training Costs,SW1H 9EX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group-Commercial Directorate,FUJITSU SERVICES LTD,1047880,48249.88, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Other IT Costs,"Legal, People & Communications Group-Innovation Capability Team",DAISY COMMUNICATIONS LTD,1047902,52.79, -Other IT Costs,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,External Training (Programme),Market Frameworks-Europe Trade & International Directorate,COLLEGE OF EUROPE,1047927,31737.60, -External Training (Programme),PL-02/797,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Publications,"Legal, People & Communications Group-Legal Services",BLACKWELL UK LTD,1047955,75.65, -Publications,OX1 2YX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Leadership & People Management Training,"Legal, People & Communications Group-Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1047966,800.00, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Leadership & People Management Training,"Legal, People & Communications Group-Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1047968,800.00, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group-Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1047969,1020.00, -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Grant in Aid - Current -Other,Market Frameworks-Labour Market,ACAS,1047976,4784000.00, -Grant in Aid - Current -Other,NW1 3JJ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/03/2012,Buildings Insurance,Finance & Commercial Group-Commercial Directorate,CB RICHARD ELLIS,1047986,6143.82, -Buildings Insurance,G2 6UA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/03/2012,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group-Advanced Manufacturing Services,ROBERTS JACKSON LTD,1047988,1107.60, -Cash Expenditure during the Year - Other Programme Provisions,SK9 5ER,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2012,External Training (Programme),Knowledge and Innovation Group-Government Office for Science,CENTRAL DESKTOP INC,1048015,1200.34, -External Training (Programme),CA 91106,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Leadership & People Management Training,"Legal, People & Communications Group-Human Resources",OPP LTD,1048027,1863.00, -Leadership & People Management Training,OX2 8EP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Knowledge and Innovation Group-Research Base,NH ATLANTA HOTEL,1048044,272.28, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Market Frameworks-Business Environment,NH ATLANTA HOTEL,1048045,150.34, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Knowledge and Innovation Group-Research Base,NH ATLANTA HOTEL,1048046,272.28, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Market Frameworks-Europe Trade & International Directorate,NH ATLANTA HOTEL,1048047,136.14, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Market Frameworks-Business Environment,NH ATLANTA HOTEL,1048048,108.58, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Knowledge and Innovation Group-Innovation,NH ATLANTA HOTEL,1048049,127.79, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Business & Skills Group-Advanced Manufacturing Services,NH ATLANTA HOTEL,1048050,127.79, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Knowledge and Innovation Group-Research Base,NH ATLANTA HOTEL,1048051,127.79, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Market Frameworks-Europe Trade & International Directorate,NH ATLANTA HOTEL,1048052,125.28, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Market Frameworks-Business Environment,NH ATLANTA HOTEL,1048053,129.46, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Knowledge and Innovation Group-Innovation,NH ATLANTA HOTEL,1048054,136.14, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Business & Skills Group-Enterprise Directorate,NH ATLANTA HOTEL,1048055,330.74, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Market Frameworks-Consumer and Competition Policy,NH ATLANTA HOTEL,1048056,305.68, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Business & Skills Group-Economic Development Directorate,NH ATLANTA HOTEL,1048057,330.74, -Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/03/2012,Hotels Overseas,Market Frameworks-Consumer and Competition Policy,NH ATLANTA HOTEL,1048058,144.49, -Hotels Overseas,1000,,,,Administration
