Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,02/02/2011,IT and communication services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,750255,36459.43
Ministry of Defence,Ministry of Defence,02/02/2011,Medical treatment & stores and welfare services.,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,750255,4943.06
Ministry of Defence,Ministry of Defence,02/02/2011,Miscellaneous Administration Costs,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,750255,3883.46
Ministry of Defence,Ministry of Defence,02/02/2011,Preparation of land & buildings for disposal,Defence Estates,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,750255,1433.15
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,750255,14741.55
Ministry of Defence,Ministry of Defence,02/02/2011,Research and development,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,750255,778711.38
Ministry of Defence,Ministry of Defence,02/02/2011,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,750255,862789.99
Ministry of Defence,Ministry of Defence,02/02/2011,Research and development,Land Forces,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,750255,68229.70
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,750260,3404.38
Ministry of Defence,Ministry of Defence,02/02/2011,Fees for professional services,Defence Equipment & Support,ERNST & YOUNG,750292,285527.51
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,750303,24570.62
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,750303,4280.51
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Air Command,GB OILS LIMITED,750314,10449.00
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,GB OILS LIMITED,750314,2106.72
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Air Command,GB OILS LIMITED,750315,76989.46
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Central TLB,GB OILS LIMITED,750315,25663.87
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,750315,12102.29
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,750315,23831.66
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,GB OILS LIMITED,750315,58838.70
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,750316,4296.66
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,750316,1228.08
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,750317,37464.91
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,HELITUNE LTD,750334,32444.24
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,HELITUNE LTD,750334,2783.47
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,750335,1986.59
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,750335,31215.39
Ministry of Defence,Ministry of Defence,02/02/2011,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,750339,29723.52
Ministry of Defence,Ministry of Defence,02/02/2011,"Transporation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,750339,40473.21
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,750345,85640.38
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,INTAVENT ORTHOFIX LTD,750358,69696.00
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Air Command,KEMIRA CHEMSOLUTIONS B V,750367,347660.91
Ministry of Defence,Ministry of Defence,02/02/2011,General services and support,Land Forces,LIFE FITNESS (U K) LTD,750375,39820.90
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,LOCKHEED MARTIN OVERSEAS CORPORATION,750381,136069.00
Ministry of Defence,Ministry of Defence,02/02/2011,IT and communication services,Central TLB,LOGICA UK LIMITED,750384,66538.45
Ministry of Defence,Ministry of Defence,02/02/2011,Development costs for military equipment.,Defence Equipment & Support,MBDA UK LIMITED,750399,645756.00
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,MESSIER SERVICES LIMITED,750406,39875.48
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,MIKEN ELECTRONICS LIMITED,750410,30420.62
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,MUIRHEAD AEROSPACE LIMITED,750423,21364.14
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Air Command,OFFICE DEPOT UK LTD,750462,7237.42
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Central TLB,OFFICE DEPOT UK LTD,750462,2059.06
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Command Joint Operations,OFFICE DEPOT UK LTD,750462,821.22
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,OFFICE DEPOT UK LTD,750462,5974.62
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Estates,OFFICE DEPOT UK LTD,750462,602.64
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Land Forces,OFFICE DEPOT UK LTD,750462,27246.73
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Navy Command,OFFICE DEPOT UK LTD,750462,1305.50
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,750490,41504.43
Ministry of Defence,Ministry of Defence,02/02/2011,Rent and rates,Land Forces,QINETIQ LIMITED,750490,18176.40
Ministry of Defence,Ministry of Defence,02/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,750511,420.79
Ministry of Defence,Ministry of Defence,02/02/2011,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,750511,41681.66
Ministry of Defence,Ministry of Defence,02/02/2011,Estate management,Air Command,SCOTT WILSON LTD,750517,29768.00
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,SECOMAK LIMITED,750522,25075.16
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SIOEN NV,750537,57947.76
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,750558,403.71
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,750558,171176.95
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,750558,57084.83
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,750558,92806.85
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,STELLA-META  LIMITED,750559,4428.52
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,T O C LIMITED,750569,28547.35
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,750592,453387.07
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,750592,6377.20
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,750592,6874.61
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,750592,37096.37
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,750592,10786.26
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,750592,2354.33
Ministry of Defence,Ministry of Defence,02/02/2011,Payments on behalf of Defence Support Group,Central TLB,TOTAL GAS & POWER LIMITED,750592,3047.62
Ministry of Defence,Ministry of Defence,02/02/2011,Food and clothing,Air Command,TURNER VIRR & CO. LTD,750596,8782.22
Ministry of Defence,Ministry of Defence,02/02/2011,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,750596,364.25
Ministry of Defence,Ministry of Defence,02/02/2011,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,750596,42802.70
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,TURNER VIRR & CO. LTD,750596,2280.05
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,TYCO FIRE & INTEGRATED SOLUTIONS(UK) LIMITED,750597,40493.10
Ministry of Defence,Ministry of Defence,02/02/2011,General services and support,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,750598,26621.00
Ministry of Defence,Ministry of Defence,02/02/2011,Payments on behalf of Defence Support Group,Central TLB,UNIPART GROUP LIMITED,750599,19163.54
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Air Command,UNIPART GROUP LIMITED,750599,8468.73
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,UNIPART GROUP LIMITED,750599,1312.31
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Land Forces,UNIPART GROUP LIMITED,750599,14541.26
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Navy Command,UNIPART GROUP LIMITED,750599,98.88
Ministry of Defence,Ministry of Defence,02/02/2011,Estate management,Air Command,VEOLIA ES (UK) LIMITED,750614,7360.95
Ministry of Defence,Ministry of Defence,02/02/2011,Estate management,Defence Equipment & Support,VEOLIA ES (UK) LIMITED,750614,16457.75
Ministry of Defence,Ministry of Defence,02/02/2011,Estate management,Land Forces,VEOLIA ES (UK) LIMITED,750614,4281.62
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Navy Command,VT FLAGSHIP LTD,750619,828.00
Ministry of Defence,Ministry of Defence,02/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ENGINEERED ARRESTING SYSTEMS  CORPORATION,2000010687,245441.85
Ministry of Defence,Ministry of Defence,02/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,LOCKHEED MARTIN OVERSEAS CORPORATION,2000010689,208345.28
Ministry of Defence,Ministry of Defence,02/02/2011,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000049734,285094.77
Ministry of Defence,Ministry of Defence,02/02/2011,Estate management,Defence Estates,KARL RUETHER,5000049741,41352.62
Ministry of Defence,Ministry of Defence,02/02/2011,Estate management,Defence Estates,LENGELING SERVICE GMBH,5000049747,56285.15
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000049749,63338.45
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000049750,202019.68
Ministry of Defence,Ministry of Defence,02/02/2011,Estate management,Defence Estates,SIEMENS AG GEBAUDEREINIGUNG,5000049767,28636.59
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,STADTWERKE BIELEFELD GMBH,5000049769,153387.75
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,STADTWERKE MUNSTER GMBH,5000049770,274792.31
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,SVO VERTRIEB GMBH,5000049771,273876.95
Ministry of Defence,Ministry of Defence,02/02/2011,Payment of utilities,Land Forces,WILHELM SCHROEDER GMBH,5000049777,87448.69
Ministry of Defence,Met Office,02/02/2011,Accommodation,Chief Financial Officer,Michelmores Llp,303284,56862.75
Ministry of Defence,Met Office,02/02/2011,Accommodation,Chief Financial Officer,Emerson Management Services Ltd,303412,70000.00
Ministry of Defence,Met Office,02/02/2011,Services,Commercial Business,Nats (En Route) Plc,303368,332320.00
Ministry of Defence,Met Office,02/02/2011,Services,Science,Air Bp Ltd,303599,61441.72
Ministry of Defence,Met Office,02/02/2011,Services,Science,Air Bp Ltd,303600,-61441.72
Ministry of Defence,Reserve Forces and Cadets Associations,02/02/2011,Building maintenance and accommodation stores,Estates Management,J C G (Construction) Ltd,10626," 25,586.40 "
Ministry of Defence,Met Office,02/02/2011,Plant And Equipment,Operations,Schleifring Systems Ltd,303478,70740.00
Ministry of Defence,Met Office,02/02/2011,Plant And Equipment,Chief Financial Officer,Agt  Electrical ( Exeter ) Limited,303482,30000.00
Ministry of Defence,United Kingdom Hydrographic Office,02/02/2011,Project External Costs,Transformation,BAE Systems,2000052686,56438.00
Ministry of Defence,Reserve Forces and Cadets Associations,02/02/2011,Purchase of buildings and military equipment ,Capital Expenditure,FLEMING BUILDINGS LTD,7272," 35,045.08 "
Ministry of Defence,Ministry of Defence,03/02/2011,Payment of utilities,Land Forces,PHOENIX NATURAL GAS LTD,31473,48615.42
Ministry of Defence,Ministry of Defence,03/02/2011,Payment of utilities,Defence Estates,VIRIDIAN ENERGY SUPPLY LTD,31478,13471.86
Ministry of Defence,Ministry of Defence,03/02/2011,Payment of utilities,Land Forces,VIRIDIAN ENERGY SUPPLY LTD,31478,491585.89
Ministry of Defence,Ministry of Defence,03/02/2011,Purchase of inventory and services ,Defence Equipment & Support,3M UNITED KINGDOM PUBLIC LIMITED COMPANY,750635,40830.24
Ministry of Defence,Ministry of Defence,03/02/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,750639,8498.19
Ministry of Defence,Ministry of Defence,03/02/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,750639,801.12
Ministry of Defence,Ministry of Defence,03/02/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,750639,4928.68
Ministry of Defence,Ministry of Defence,03/02/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,750639,2299.83
Ministry of Defence,Ministry of Defence,03/02/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,750639,34341.18
Ministry of Defence,Ministry of Defence,03/02/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,750639,1578.82
Ministry of Defence,Ministry of Defence,03/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ABBOTT LABORATORIES LIMITED,750641,32565.51
Ministry of Defence,Ministry of Defence,03/02/2011,Purchase of inventory and services ,Land Forces,ABBOTT LABORATORIES LIMITED,750641,2535.41
