Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1032155,2508.32,INTERNATIONAL POLICY EU AND UK (SCIENCE BUDGET) -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1032156,442.78,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1032157,700.12,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2011,Stationery,Business & Skills Group - Advanced Manufacturing Services,LYRECO UK LTD,1032163,63.68,RUNNING COSTS DEVOLVED -Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2011,Mobile Call Charges,Business & Skills Group - Advanced Manufacturing Services,VODAFONE LTD,1032164,7.2,RUNNING COSTS DEVOLVED -Mobile Call Charges,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/08/2011,Telecommunications,Market Frameworks - Labour Market,VODAFONE LTD,1032165,7.2,RUNNING COSTS DEVOLVED -Telecommunications,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/08/2011,Mobile Phones,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1032167,54,RUNNING COSTS NON DEVOLVED -Mobile Phones,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,JOLLY HOTEL DU GRAND SABLON,1032170,225.58,RUNNING COSTS DEVOLVED -Hotels Overseas,.,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Grant in Aid - Current -Other,Knowledge and Innovation Group - Higher Education - Student Funding,STUDENT LOANS  CO LTD (INVEST TO SAVE),1032171,5394877.37,SLC GRANT IN AID -Grant in Aid - Current -Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Grant in Aid - Current -Other,Knowledge and Innovation Group - Higher Education - Student Funding,STUDENT LOANS  CO LTD (INVEST TO SAVE),1032171,376927.34,SLC GRANT IN AID -Grant in Aid - Current -Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,NH ATLANTA HOTEL,1032172,147.07,RUNNING COSTS DEVOLVED -Hotels Overseas,,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Business & Skills Group - Advanced Manufacturing Services,NH ATLANTA HOTEL,1032174,151.59,RUNNING COSTS DEVOLVED -Hotels Overseas,,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,NH ATLANTA HOTEL,1032175,156.1,RUNNING COSTS DEVOLVED -Hotels Overseas,,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Knowledge and Innovation Group - Innovation,NH ATLANTA HOTEL,1032176,108.28,RUNNING COSTS DEVOLVED -Hotels Overseas,,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Knowledge and Innovation Group - Innovation,NH ATLANTA HOTEL,1032177,108.28,RUNNING COSTS DEVOLVED -Hotels Overseas,,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,SILKEN BERLAYMONT HOTEL,1032178,168.73,RUNNING COSTS DEVOLVED -Hotels Overseas,B-1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,SILKEN BERLAYMONT HOTEL,1032180,168.73,RUNNING COSTS DEVOLVED -Hotels Overseas,B-1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,SILKEN BERLAYMONT HOTEL,1032181,170.53,RUNNING COSTS DEVOLVED -Hotels Overseas,B-1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,SILKEN BERLAYMONT HOTEL,1032183,176.85,RUNNING COSTS DEVOLVED -Hotels Overseas,B-1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Market Frameworks - Consumer and Competition Policy,BRUSSELS EUROPA,1032184,139.86,RUNNING COSTS DEVOLVED -Hotels Overseas,1040,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,BRUSSELS EUROPA,1032185,137.15,RUNNING COSTS DEVOLVED -Hotels Overseas,1040,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,"Legal, People & Communications Group - Legal Services",BRUSSELS EUROPA,1032186,152.49,RUNNING COSTS DEVOLVED -Hotels Overseas,1040,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,BRUSSELS EUROPA,1032189,149.78,RUNNING COSTS DEVOLVED -Hotels Overseas,1040,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Knowledge and Innovation Group - Innovation,BRUSSELS EUROPA,1032190,176.85,RUNNING COSTS DEVOLVED -Hotels Overseas,1040,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,BRUSSELS EUROPA,1032191,83.01,RUNNING COSTS DEVOLVED -Hotels Overseas,1040,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Hotels Overseas,Knowledge and Innovation Group - Research Base,BRUSSELS EUROPA,1032193,83.01,RUNNING COSTS DEVOLVED -Hotels Overseas,1040,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/08/2011,Mobile Phones,Finance & Commercial Group - Finance Group,VODAFONE LTD,1032199,75.02,RUNNING COSTS DEVOLVED -Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2011,Office Supplies,"Legal, People & Communications Group - Communications Directorate",XEROX (UK) LTD,1032204,5.29,RUNNING COSTS DEVOLVED -Office Supplies,BN13 1QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Mobile Line Rental,Business & Skills Group - Advanced Manufacturing Services,VODAFONE LTD,1032210,115.66,RUNNING COSTS DEVOLVED -Mobile Line Rental,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Mobile Line Rental,Business & Skills Group - Advanced Manufacturing Services,VODAFONE LTD,1032210,49.7,RUNNING COSTS DEVOLVED -Mobile Line Rental,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/08/2011,Telecommunications,ESBR - Better Regulation Executive (BRE),VODAFONE LTD,1032231,32.93,RUNNING COSTS DEVOLVED -Telecommunications,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,EDUSERV TECHNOLOGIES LTD,1032238,1484,RUNNING COSTS NON DEVOLVED -ICT Infrastructure Specific Service,BA1 1SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Grant in Aid - Current -Other,Knowledge and Innovation Group - Innovation,THE TECHNOLOGY STRATEGY BOARD,1032240,30000000,TECHNOLOGY STRATEGY BOARD - GRANT IN AID -Grant in Aid - Current -Other,SN2 1UE,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2011,Grant in Aid - Current -Other,Market Frameworks - Consumer and Competition Policy,CONSUMER FOCUS,1032241,2500000,CONSUMER FOCUS -Grant in Aid - Current -Other,SW1P 1RT,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Administration of Grants and Awards,Knowledge and Innovation Group - Higher Education - Student Funding,HM REVENUE & CUSTOMS,1032243,182012.7,SL PYMTS TO INLND REV     94120 -Administration of Grants and Awards,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Administration of Grants and Awards,Knowledge and Innovation Group - Higher Education - Student Funding,HM REVENUE & CUSTOMS,1032246,933855.18,SL PYMTS TO INLND REV     94120 -Administration of Grants and Awards,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2011,Mobile Phones,Business & Skills Group - Advanced Manufacturing Services,VODAFONE LTD,1032269,37.51,RUNNING COSTS DEVOLVED -Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/08/2011,Mobile Call Charges,Market Frameworks - Europe Trade & International Directorate,VODAFONE LTD,1032272,0.09,RUNNING COSTS DEVOLVED -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/08/2011,Mobile Call Charges,Market Frameworks - Europe Trade & International Directorate,VODAFONE LTD,1032272,5.7,RUNNING COSTS DEVOLVED -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/08/2011,Mobile Call Charges,Market Frameworks - Europe Trade & International Directorate,VODAFONE LTD,1032272,22.85,RUNNING COSTS DEVOLVED -Mobile Call Charges,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Mobile Phones,Business & Skills Group - Economic Development Directorate,VODAFONE LTD,1032273,7.2,RUNNING COSTS DEVOLVED -Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Storage and Distribution,Finance & Commercial Group - Commercial Directorate,DRAGON FIRE & SECURITY SYSTEMS LTD,1032277,54.4,RUNNING COSTS NON DEVOLVED -Storage and Distribution,CF23 9AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/08/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1032280,825,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/08/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1032280,0.12,RUNNING COSTS DEVOLVED -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Translation Services,Market Frameworks - Consumer and Competition Policy,FCO SERVICES,1032295,701.12,RUNNING COSTS DEVOLVED -Translation Services,MK19 7BH,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/08/2011,Translation Services,Finance & Commercial Group - Commercial Directorate,FCO SERVICES,1032296,394.62,RUNNING COSTS DEVOLVED -Translation Services,MK19 7BH,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/08/2011,Translation Services,Knowledge and Innovation Group - Research Base,FCO SERVICES,1032300,60,RUNNING COSTS DEVOLVED -Translation Services,MK19 7BH,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2011,Mobile Phones,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1032308,1.08,RUNNING COSTS NON DEVOLVED -Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2011,Telecommunications,ESBR - Better Regulation Executive (BRE),VODAFONE LTD,1032309,2.44,RUNNING COSTS DEVOLVED -Telecommunications,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/08/2011,Other Training Costs,ESBR - Assistant Economists,UNIVERSITE PARIS 1,1032314,4673.91,RUNNING COSTS NON DEVOLVED -Other Training Costs,F-75104,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/08/2011,Professional Subscriptions,Finance & Commercial Group - Commercial Directorate,INFORMATION COMMISSIONERS OFFICE,1032315,500,RUNNING COSTS DEVOLVED -Professional Subscriptions,SK9 5AF,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/08/2011,Grants - Current - Other,Business & Skills Group - Skills Directorate,TUC,1032333,2147563,UNION LEARNING FUND -Grants - Current - Other,WC1B 3LS,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",J. L. HARPHAM LTD,1032346,392.4,PROSECUTION CASE WITNESS AND OTHER EXPENSES -Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
