Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,15/06/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,951239,Medical health services,"13,031.61"
Ministry of Defence,Ministry of Defence,20/06/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,953413,Medical health services,"13,023.99"
Ministry of Defence,Ministry of Defence,21/06/2012,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,953873,Cost of other material consumed,"13,015.73"
Ministry of Defence,Ministry of Defence,08/06/2012,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,947592,Spend on Inventory - General,"13,015.32"
Ministry of Defence,Ministry of Defence,27/06/2012,Fuel for military use,Defence Equipment & Support,HENTY OIL LTD,SW1E 5BH,169839,Cost of ground diesel fuel consumed,"12,992.40"
Ministry of Defence,Ministry of Defence,18/06/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,SUPERLETTER.COM INC,,952344,Fiscal asset under construction - capital consultancy in year addition (payables element),"12,960.00"
Ministry of Defence,Ministry of Defence,07/06/2012,Property leases,Navy Command,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,947059,Property dwellings private finance initiative - service concession arrangement service charge,"12,947.68"
Ministry of Defence,Ministry of Defence,26/06/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,955987,Medical health services,"12,929.10"
Ministry of Defence,Ministry of Defence,22/06/2012,Payment of utilities,Land Forces,GB OILS LIMITED,FK5 4RB,954673,Utilities consumed - heating oil,"12,842.86"
Ministry of Defence,Ministry of Defence,28/06/2012,Payment of utilities,Defence Infrastructure Organisation ,STADT BIELEFELD,,5000079951,Utilities consumed - water + sewage,"12,818.00"
Ministry of Defence,Ministry of Defence,14/06/2012,Estate management,Central TLB,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,950199,Works services - excluding United States forces/NATO + married quarters,"12,779.74"
Ministry of Defence,Ministry of Defence,20/06/2012,Nuclear decommissioning and restoration,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,953179,Nuclear decommissioning and restoration liability provision payment against provision,"12,772.00"
Ministry of Defence,Ministry of Defence,27/06/2012,Administration,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,956572,General administration,"12,731.18"
Ministry of Defence,Ministry of Defence,21/06/2012,Purchase of buildings and military equipment ,Land Forces,RIDER LEVETT BUCKNALL UK LIMITED,B4 7XG,954300,Fiscal asset under construction - capital in year addition,"12,730.04"
Ministry of Defence,Ministry of Defence,06/06/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,946269,Research and development excluding defence science and technology laboratory,"12,728.72"
Ministry of Defence,Ministry of Defence,11/06/2012,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,948150,Cost of other material consumed,"12,677.97"
Ministry of Defence,Ministry of Defence,29/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,958055,Equipment support project costs,"12,633.64"
Ministry of Defence,Ministry of Defence,18/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,FINNING (UK) LTD,WS11 8LL,951952,Equipment support non-project costs,"12,590.01"
Ministry of Defence,Ministry of Defence,11/06/2012,Payment of utilities,Navy Command,GB OILS LIMITED,FK5 4RB,948245,Utilities consumed - heating oil,"12,548.00"
Ministry of Defence,Ministry of Defence,26/06/2012,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,955950,Cost of other material consumed,"12,542.75"
Ministry of Defence,Ministry of Defence,06/06/2012,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,946155,Transport other operating lease,"12,541.92"
Ministry of Defence,Ministry of Defence,29/06/2012,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,958086,Consumption of engineering and technical inventory,"12,417.73"
Ministry of Defence,Ministry of Defence,25/06/2012,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014385,Rent buildings - non civil estate property and married quarter property,"12,369.09"
Ministry of Defence,Ministry of Defence,18/06/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,952438,Cost of other material consumed,"12,308.34"
Ministry of Defence,Ministry of Defence,07/06/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,946891,Consumption of medical dental and veterinary inventory,"12,281.67"
Ministry of Defence,Ministry of Defence,12/06/2012,Spend on Inventory - General,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,948769,Spend on Inventory - General,"12,247.37"
Ministry of Defence,Ministry of Defence,14/06/2012,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,950186,Utilities consumed - gas,"12,163.46"
Ministry of Defence,Ministry of Defence,02/06/2012,"Transportation of personnel, freight and travel expenses",Central TLB,HAFIF TRAVEL & TOURISM CO. LTD.,,CO AP03 042,Movement of service personnel,"12,121.67"
Ministry of Defence,Ministry of Defence,25/06/2012,Fuel for military use,Land Forces,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,955765,Bulk aviation fuel consumed,"12,114.41"
Ministry of Defence,Ministry of Defence,08/06/2012,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,947542,Transport other operating lease,"12,044.31"
Ministry of Defence,Ministry of Defence,13/06/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,949486,Feasibility studies covering concept/assessment phase costs,"12,023.97"
Ministry of Defence,Ministry of Defence,07/06/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,947490,Cost of other material consumed,"12,005.16"
Ministry of Defence,Ministry of Defence,08/06/2012,"Transportation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,947631,Freight movement costs,"11,994.43"
Ministry of Defence,Ministry of Defence,07/06/2012,Externally delivered education and training,Air Command,SERCO LIMITED,RG27 9UY,947396,External military training ,"11,975.29"
Ministry of Defence,Ministry of Defence,29/06/2012,Externally delivered education and training,Air Command,SERCO LIMITED,RG27 9UY,958699,External military training ,"11,975.29"
Ministry of Defence,Ministry of Defence,13/06/2012,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,949469,Utilities consumed - gas,"11,975.00"
Ministry of Defence,Ministry of Defence,06/06/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,946501,Spend on Inventory - General,"11,971.00"
Ministry of Defence,Ministry of Defence,12/06/2012,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,948732,Equipment support non-project costs,"11,927.94"
Ministry of Defence,Ministry of Defence,06/06/2012,IT and communication services,Navy Command,CENTRAL OFFICE OF INFORMATION,SE1 7DU,946231,Information technology services,"11,784.00"
Ministry of Defence,Ministry of Defence,19/06/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,952984,Cost of other material consumed,"11,732.75"
Ministry of Defence,Ministry of Defence,25/06/2012,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,955412,Spend on Inventory - General,"11,701.32"
Ministry of Defence,Ministry of Defence,28/06/2012,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,957455,Cost of other material consumed,"11,620.15"
Ministry of Defence,Ministry of Defence,15/06/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,950944,Cost of other material consumed,"11,581.39"
Ministry of Defence,Ministry of Defence,29/06/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,958069,Cost of other material consumed,"11,540.22"
Ministry of Defence,Ministry of Defence,06/06/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,946110,Consumption of medical dental and veterinary inventory,"11,538.13"
Ministry of Defence,Ministry of Defence,28/06/2012,Estate management,Navy Command,SODEXO LTD,M50 0AL,957908,Estate + facilities management services - accommodation inventory + service,"11,534.00"
Ministry of Defence,Ministry of Defence,06/06/2012,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,SN16 9SH,946256,Cost of purchasing and repairing clothing,"11,511.82"
Ministry of Defence,Ministry of Defence,20/06/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DSV AIR & SEA LIMITED,M22 4NY,953326,Freight movement costs,"11,486.56"
Ministry of Defence,Ministry of Defence,28/06/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,957631,Fees for professional services excluding legal fees,"11,468.78"
Ministry of Defence,Ministry of Defence,18/06/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,951636,Consumption of medical dental and veterinary inventory,"11,402.19"
Ministry of Defence,Ministry of Defence,22/06/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,954508,Cost of other material consumed,"11,401.00"
Ministry of Defence,Ministry of Defence,12/06/2012,Payment of utilities,Joint Forces Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,948797,Utilities consumed - gas,"11,387.36"
Ministry of Defence,Ministry of Defence,20/06/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,953381,Utilities consumed - heating oil,"11,329.96"
Ministry of Defence,Ministry of Defence,18/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,951676,Equipment support non-project costs,"11,307.02"
Ministry of Defence,Ministry of Defence,13/06/2012,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,949421,Consumption of general inventory,"11,244.07"
Ministry of Defence,Ministry of Defence,28/06/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,957590,Spend on Inventory - General,"11,211.10"
Ministry of Defence,Ministry of Defence,11/06/2012,Purchase of inventory and services ,Land Forces,SANOFI PASTEUR MSD LTD,SL6 1QP,948568,Consumption of medical dental and veterinary inventory,"11,200.40"
Ministry of Defence,Ministry of Defence,19/06/2012,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,952501,Cost of other material consumed,"11,187.12"
Ministry of Defence,Ministry of Defence,08/06/2012,Transport hire charges,Joint Forces Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,947542,Transport other operating lease,"11,119.55"
Ministry of Defence,Ministry of Defence,21/06/2012,Fees for professional services,Defence Infrastructure Organisation ,RIDER LEVETT BUCKNALL UK LIMITED,B4 7XG,954300,Fees for professional services excluding legal fees,"11,109.58"
Ministry of Defence,Ministry of Defence,27/06/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,956920,Utilities consumed - heating oil,"11,105.94"
Ministry of Defence,Ministry of Defence,27/06/2012,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,WA3 6XG,169837,Cost of ground diesel fuel consumed,"11,072.64"
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Travel & Subsistence,Operations,BARCLAYCARD,,G - 9000143700 - 00139481,,"11,049.75"
Ministry of Defence,Ministry of Defence,08/06/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,948004,Cost of other material consumed,"11,037.69"
Ministry of Defence,Ministry of Defence,13/06/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,950015,Cost of other material consumed,"10,962.45"
Ministry of Defence,Ministry of Defence,28/06/2012,IT and communication services,Defence Equipment & Support,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,957665,Information technology services,"10,957.50"
Ministry of Defence,Ministry of Defence,27/06/2012,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,956585,Equipment support non-project costs,"10,913.59"
Ministry of Defence,Ministry of Defence,11/06/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,948009,Consumption of medical dental and veterinary inventory,"10,908.72"
Ministry of Defence,Ministry of Defence,29/06/2012,Purchase of inventory and services ,Land Forces,UNIPART GROUP LIMITED,B37 7YE,958795,Cost of other material consumed,"10,890.77"
Ministry of Defence,Ministry of Defence,14/06/2012,Fuel for military use,Air Command,WATSON PETROLEUM LTD,SN15 5DN,950850,Oil and lubricants consumed excluding those from the inventory system,"10,863.69"
Ministry of Defence,Ministry of Defence,21/06/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,954099,Medical health services,"10,844.36"
Ministry of Defence,Ministry of Defence,26/06/2012,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,955982,Cost of other material consumed,"10,817.05"
Ministry of Defence,Ministry of Defence,19/06/2012,Estate management,Air Command,XEROX (UK) LIMITED,BN13 1QG,952983,Estate + facilities management services - accommodation inventory + service,"10,803.00"
Ministry of Defence,Ministry of Defence,12/06/2012,Food and clothing,Joint Forces Command,TECHNOGYM U K LIMITED,RG12 8PE,949249,Cost of purchasing and repairing clothing,"10,779.97"
Ministry of Defence,Ministry of Defence,07/06/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,946940,Cost of other material consumed,"10,761.39"
Ministry of Defence,Ministry of Defence,15/06/2012,Fuel for military use,Joint Forces Command,GB OILS LIMITED,WA3 6XG,169572,Cost of ground diesel fuel consumed,"10,725.12"
Ministry of Defence,Ministry of Defence,27/06/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,956545,Consumption of medical dental and veterinary inventory,"10,700.57"
Ministry of Defence,Ministry of Defence,29/06/2012,Estate management,Defence Infrastructure Organisation ,CHEMTECH WASTE MANAGEMENT LTD.,WS8 7EU,958139,Estate + facilities management services - accommodation inventory + service,"10,667.09"
Ministry of Defence,Ministry of Defence,29/06/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,958053,Transport other operating lease,"10,655.20"
Ministry of Defence,Ministry of Defence,22/06/2012,IT and communication services,Defence Equipment & Support,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,954729,Information technology services,"10,620.00"
