Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BARKING & DAGENHAM LB,5000140249,"4,263,209.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNSLEY MBC,5000140253,"4,558,015.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BEDS & LUTON FIRE & RESCUE SERVICE,5000140264,"472,247.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BEDFORDSHIRE POLICE AUTH,5000140265,"1,262,575.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ROYAL BERKSHIRE FIRE AUTHORITY,5000140266,"639,691.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BIRMINGHAM CITY CNCL,5000140270,"28,122,192.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKBURN WITH DARWEN BC,5000140274,"3,385,907.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKPOOL BC,5000140276,"3,392,702.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLTON MBC,5000140280,"5,292,088.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRADFORD MBC,5000140287,"11,280,374.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRENT LB,5000140293,"6,822,526.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRIGHTON & HOVE CITY COUNCIL,5000140298,"4,528,662.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BUCKS & MILTON KEYNES FIRE AUTH,5000140311,"474,977.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BUCKINGHAMSHIRE CC,5000140312,"2,470,001.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BURY MBC,5000140315,"2,743,251.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CALDERDALE MBC,5000140318,"3,380,777.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBS & PETERBOROUGH FIRE AUTHORITY,5000140321,"599,073.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGESHIRE POLICE AUT,5000140322,"1,385,373.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGESHIRE COUNTY CNCL,5000140323,"4,606,248.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE FIRE AUTHORITY,5000140342,"772,344.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE POLICE AUTHORITY,5000140343,"2,343,701.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CLEVELAND FIRE AUTHORITY,5000140358,"928,328.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CLEVELAND POLICE AUTHORITY,5000140359,"2,071,906.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",COVENTRY CITY CNCL,5000140368,"6,347,077.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CUMBRIA COUNTY CNCL,5000140376,"5,993,665.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CUMBRIA POLICE AUTHORITY,5000140377,"1,512,826.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DARLINGTON BC,5000140381,"1,610,611.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBY CITY CNCL,5000140388,"4,547,928.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE FIRE AUTHORITY,5000140389,"816,028.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE POLICE AUTHORITY,5000140390,"2,036,342.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE COUNTYCOUNCIL,5000140391,"7,679,497.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON & CORNWALL POLICE A,5000140394,"3,313,804.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON COUNTY CNCL,5000140395,"6,683,079.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON & SOMERSET FIRE & RESCUE SERV,5000140396,"1,295,961.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DONCASTER MBC,5000140398,"5,940,273.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET COUNTY CNCL,5000140399,"2,105,022.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET FIRE AUTHORITY,5000140400,"456,301.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET POLICE AUTHORITY,5000140401,"1,043,505.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DUDLEY MBC,5000140405,"5,208,597.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CO DURHAM & DARLINGTON FIRE SERVICE,5000140406,"602,631.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM POLICE AUTHORITY,5000140407,"1,971,619.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EALING LB,5000140409,"5,991,164.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST RIDING OF YORKS,5000140424,"4,203,060.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST SUSSEX COUNTY CNCL,5000140428,"4,152,619.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST SUSSEX FIRE AUTHORITY,5000140429,"608,588.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ENFIELD LB,5000140439,"5,056,906.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX COUNTY CNCL,5000140446,"10,232,600.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX FIRE AUTHORITY,5000140447,"1,342,653.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX POLICE AUTHORITY,5000140448,"2,961,570.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GATESHEAD MBC,5000140462,"4,388,865.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY,5000140465,"37,867,928.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTERSHIRE COUNTY CNCL,5000140468,"4,850,982.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTERSHIRE POLICE AUTHORITY,5000140469,"1,039,500.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREENWICH LB,5000140477,"6,917,703.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF HACKNEY,5000140480,"9,123,950.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HALTON BC,5000140483,"2,653,233.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE COUNTY COUNCIL,5000140488,"6,090,329.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE FIRE & RESCUE AUTHORITY,5000140489,"1,213,881.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE POLICE AUTHORITY,5000140490,"3,637,186.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HARINGEY LB,5000140494,"5,998,625.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HARROW LB,5000140500,"2,810,645.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HARTLEPOOL BOROUGH COUNCIL,5000140503,"2,136,994.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORD WORCESTER FIRE BRIGADE,5000140511,"442,484.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORDSHIRE DISTRICT COUNCIL,5000140513,"2,388,414.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTFORDSHIRE POLICE AUTH,5000140514,"1,967,086.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTFORDSHIRE CONTY CNCL,5000140515,"7,298,519.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HUMBERSIDE FIRE & RESCUE SERVICE,5000140528,"1,127,113.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HUMBERSIDE POLICE,5000140529,"2,562,180.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLE OF WIGHT CNCL,5000140535,"2,546,558.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLES OF SCILLY COUNCIL,5000140539,"94,609.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT COUNTY CNCL,5000140546,"11,435,882.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT & MEDWAY TOWNS FIRE AUTHORITY,5000140547,"1,227,553.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT POLICE AUTHORITY,5000140548,"3,366,838.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HULL CITY COUNCIL,5000140554,"6,303,025.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KIRKLEES MBC,5000140558,"6,516,938.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KNOWSLEY MBC,5000140559,"4,913,999.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF LAMBETH,5000140562,"8,873,350.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE COUNTY CNCL,5000140563,"12,530,383.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE COMBINED FIRE AUTHORITY,5000140564,"1,352,484.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE POLICE AUTHORITY,5000140565,"4,017,966.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTER CITY CNCL,5000140570,"7,564,186.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICS LEICESTERSHIRE RUTLAND CFA,5000140572,"781,420.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTERSHIRE POLICE AUTHORITY,5000140573,"2,214,297.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTERSHIRE COUNTY CNCL,5000140574,"4,175,373.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEWISHAM LB,5000140578,"7,474,940.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LINCOLNSHIRE POLICE AUTH,5000140583,"1,059,314.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LINCOLNSHIRE COUNTY CNCL,5000140584,"7,966,469.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LIVERPOOL CITY COUNCIL,5000140585,"13,483,663.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LUTON BC,5000140587,"3,728,555.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MANCHESTER CITY CNCL,5000140597,"14,203,359.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER MANCHESTER FIRE,5000140598,"3,124,666.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER MANCHESTER POL AUTH,5000140599,"9,418,874.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDWAY COUNCIL,5000140603,"3,530,946.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MERSEYSIDE FIRE & RESCUE SERVICE,5000140608,"1,920,590.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MERSEYSIDE POLICE AUTH,5000140609,"5,679,286.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MIDDLESBROUGH BC,5000140618,"3,468,796.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWCASTLE UPON TYNE DC,5000140630,"6,924,893.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF NEWHAM,5000140635,"9,290,081.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORFOLK COUNTY COUNCIL,5000140636,"9,882,001.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORFOLK POLICE AUTHORITY,5000140637,"1,566,751.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST LINCOLN DC,5000140643,"3,018,393.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH TYNESIDE MBC,5000140655,"3,646,214.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE CC,5000140658,"4,328,349.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE FIRE & RESCUE AUTH,5000140659,"537,876.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE POLICE AUTHORITY,5000140660,"1,364,413.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTONSHIRE COUNTY COUNCIL,5000140663,"6,392,281.00"
Communities & Local Government,DCLG,04/10/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTONSHIRE POLICE AUTH,5000140664,"1,353,611.00"
